param,value,rr_end,pressure_end,within4_end,offload_end
cost_shifting_intensity,0.2,1.0487875983167818,1.129439158197043,0.5059582297415846,17.749404638046332
cost_shifting_intensity,0.35,1.0501835075132042,1.1331560496185094,0.5041067742938994,17.75941709372978
cost_shifting_intensity,0.5,1.0519008551218048,1.1377186356805236,0.50184249173035,17.763961924419256
discharge_delay_base,0.7,1.01658116945217,1.0425708001548795,0.5512278006148477,17.37612242997419
discharge_delay_base,1.0,1.0501835075132042,1.1331560496185094,0.5041067742938994,17.75941709372978
discharge_delay_base,1.3,1.1081788532376253,1.2834031338721013,0.44077782652437636,18.22331258280456
