year,pressure_mean,pressure_std,pressure_p10,pressure_p90,occupancy_mean,occupancy_std,occupancy_p10,occupancy_p90,offload_mean,offload_std,offload_p10,offload_p90,within4_mean,within4_std,within4_p10,within4_p90,rr_mean,rr_std,rr_p10,rr_p90,cth_nominal_mean,cth_effective_mean,effgap_mean,discharge_mean,polcap_mean,equity_mean,index_gap_mean,cap_gap_mean,audit_gap_mean,pressure_sem,occupancy_sem,offload_sem,within4_sem,rr_sem
2025,1.146307119452898,0.05952194806702814,1.0818168408798279,1.2057340933321221,0.8695392016683574,0.008590953400169932,0.8568183725943126,0.8786678378346391,16.53864256692277,0.7301135574136518,15.853645117249073,17.5211413648917,0.49375976731720495,0.022401873216821404,0.46850387440144103,0.5296092794325772,1.0527679073363152,0.021685915455491308,1.0290498433493849,1.074662794316465,0.4552798594886319,0.3959565118301061,0.1498173616786038,0.9503193924864176,1.015158087144278,1.0,0.06743884299508976,0.0012635036110405296,0.0,0.0034365012739189615,0.000495998925818364,0.04215312589117671,0.0012933727532083703,0.0012520369125851372
2026,0.9062647611381948,0.10531281877964441,0.7631523343259173,1.035466639785756,0.8179196188943056,0.021062563755928854,0.7892971335318502,0.8437599946238179,14.17032941357349,0.6049090399326846,13.380150612445862,15.182595319583934,0.6234333248492969,0.053779110652050814,0.5551021319379077,0.6945690547512355,1.0031952503891568,0.006521398476323455,1.0,1.0124906890183505,0.5169602349725013,0.44938800911428944,0.15036239466190401,0.8493574602286608,0.9694536874478205,1.0,0.06768283170871496,0.0,0.042708333333333355,0.006080238427154596,0.0012160476854309178,0.03492443970403735,0.0031049384011740204,0.00037651311657981615
2027,0.7166666666666667,0.0,0.7166666666666667,0.7166666666666667,0.78,0.0,0.78,0.78,9.58754967942914,2.8704347023973282,5.021563617318716,13.14811967532358,0.712166895343772,0.0,0.712166895343772,0.712166895343772,1.0,0.0,1.0,1.0,0.5804324799387046,0.504338234622069,0.15087435468317836,0.7656478687475067,0.9719741550199132,1.0,0.06791201502577203,0.0,0.05125000000000003,0.0,0.0,0.16572462481203407,0.0,0.0
2028,0.7166666666666667,0.0,0.7166666666666667,0.7166666666666667,0.78,0.0,0.78,0.78,5.097602742817627,0.20492041836872324,5.0,5.334389894079867,0.712166895343772,0.0,0.712166895343772,0.712166895343772,1.0,0.0,1.0,1.0,0.597818617231886,0.5192306182911027,0.1513552486316445,0.75,0.9586715943880703,1.0,0.0681272913475204,0.0,0.07741666666666673,0.0,0.0,0.011831085870763309,0.0,0.0
2029,0.7166666666666667,0.0,0.7166666666666667,0.7166666666666667,0.78,0.0,0.78,0.78,5.029889024103106,0.09914444931868246,5.0,5.0,0.712166895343772,0.0,0.712166895343772,0.712166895343772,1.0,0.0,1.0,1.0,0.5996701384926918,0.5206341940460554,0.15180696161715432,0.75,0.9307774173041836,1.0,0.0683295045596365,0.0,0.10358333333333342,0.0,0.0,0.0057241074502798524,0.0,0.0
2030,0.7166666666666667,0.0,0.7166666666666667,0.7166666666666667,0.78,0.0,0.78,0.78,5.202674491238513,0.38968119463601597,5.0,5.728770064287142,0.712166895343772,0.0,0.712166895343772,0.712166895343772,1.0,0.0,1.0,1.0,0.6,0.5207288023515044,0.152231264359846,0.75,0.9611831701474584,1.0,0.06851944734025524,0.0,0.10358333333333342,0.0,0.0,0.022498254262123873,0.0,0.0
