scenario,rr_mean_2030,pressure_mean_2030,offload_mean_2030,within4_mean_2030,effgap_mean_2030,occ_mean_2030
adversarial,1.0019738848257325,0.9983382321145592,17.063509928528028,0.5759334700941235,0.1040453579100242,0.8522436321044523
baseline_equilibria,1.000155607622515,0.9808065173765751,15.64820180052803,0.5857763180495573,0.1040453579100242,0.8491085031044524
cooperative,1.0,0.9621084973793386,14.211119240528026,0.5962299597531753,0.1040453579100242,0.8450429231044523
equilibrium_random,1.000155607622515,0.9808065173765751,15.64820180052803,0.5857763180495573,0.1040453579100242,0.8491085031044524
equilibrium_row_favourable,1.000155607622515,0.9808065173765751,15.64820180052803,0.5857763180495573,0.1040453579100242,0.8491085031044524
no_stage_equilibria,1.029158119233577,1.079609197193581,17.300962558694867,0.5318912444858869,0.1376931380545391,0.8716009534799426
