t,x,g,u,r,a,ed_proxy
0,0.12,0.4,0.0,0.0,3.75,0.502
1,0.053300000000000014,0.3768,0.0,0.5,0.0,0.59538
2,0.07299720000000001,0.2937680000000001,0.0,0.0,3.75,0.56780392
3,0.010859184000000022,0.2784090880000001,0.0,0.5,0.0,0.6547971424
4,0.03462867091200002,0.20290165632000004,0.0,0.5,0.0,0.6215198607232
5,0.01863578845440001,0.14669023920128002,0.0,1.0,0.0,0.64390989616384
6,0.07381389261560833,0.048758585374105615,0.0,0.0,3.75,0.5666605503381483
7,0.0069063607715311864,0.0776973742345126,0.0,1.0,0.0,0.6603310949198564
8,0.06241572037397256,0.0,0.0,0.0,0.0,0.5826179914764384
9,0.038677519521616396,0.034979772889753416,0.0,0.0,0.0,0.615851472669737
10,0.053927282473495416,0.05796601845478573,0.0,0.0,0.0,0.5945018045371064
11,0.06747881727784699,0.0804746829265632,0.0,1.0,0.0,0.5755296558110142
12,0.11456080183455311,0.0061841561464651106,0.0,0.0,3.75,0.5096148774316257
13,0.006139788544498523,0.05256560048039413,0.0,0.0,0.0,0.6614042960377021
14,0.061278964557396225,0.06457734164460284,0.0,1.0,0.0,0.5842094496196453
15,0.07392687901060821,0.0,0.0,0.0,3.75,0.5665023693851485
16,0.0,0.03774245096254597,0.0,0.0,0.0,0.67
17,0.020717106568288374,0.050948809789287695,0.0,0.0,0.0,0.6409960508043964
18,0.0037847390347244686,0.06675012960360512,0.0,1.0,0.0,0.6647013653513858
19,0.05952312803233155,0.0,0.0,0.0,0.0,0.5866676207547359
20,0.07118989010780513,0.03428555072775957,0.0,0.0,3.75,0.5703341538490728
21,0.0043747309565398546,0.06519972522263608,0.0,1.0,0.0,0.6638753766608443
22,0.02500106340185436,0.0,0.0,0.0,0.0,0.6349985112374039
23,0.07650091452559475,0.026000255216445046,0.0,0.0,3.75,0.5628987196641674
24,0.008784791341123963,0.05968042876362768,0.0,0.0,0.0,0.6577012921224265
25,0.06368884869987554,0.07104630150804445,0.0,1.0,0.0,0.5808356118201743
26,0.0411222896105458,0.0,0.0,0.0,0.0,0.6124287945452359
27,0.055365169065069386,0.029869349506530994,0.0,0.0,0.0,0.5924887633089029
28,0.03318156303658375,0.057780507170972065,0.0,0.0,0.0,0.6235458117487828
29,0.014633973847710494,0.0753435910089772,0.0,1.0,0.0,0.6495124366132053
30,0.0340167457382016,0.0,0.0,0.0,0.0,0.6223765559665178
31,0.04925440133485337,0.028164018977168383,0.0,0.0,0.0,0.6010438381312053
32,0.0978939015085401,0.05491555188164288,0.0,0.0,3.75,0.5329485378880439
33,0.0,0.08852528890499678,0.0,1.0,0.0,0.67
34,0.02168198048919494,0.0,0.0,0.0,0.0,0.6396452273151271
35,0.038646503220707645,0.025203675317406787,0.0,0.0,0.0,0.6158948954910093
36,0.0187148626008393,0.0499421745332434,0.0,0.0,0.0,0.643799192358825
37,0.002043683152853422,0.06544415014146102,0.0,1.0,0.0,0.6671388435860053
38,0.0230010063641417,0.0,0.0,0.0,0.0,0.6377985910902016
39,0.004780865473161859,0.02552024152739401,0.0,0.0,0.0,0.6633067883375734
40,0.024596428895939687,0.04207400576602194,0.0,0.0,0.0,0.6355649995456845
41,0.041952334960062544,0.060403827663163503,0.0,0.0,0.0,0.6112667310559124
42,0.0922266807912539,0.07959969907420908,0.0,1.0,3.75,0.5408826468922445
43,0.0,0.011406156630752378,0.0,0.0,0.0,0.67
44,0.020216716975984296,0.02935304843721695,0.0,0.0,0.0,0.6416965962336221
45,0.07294408451965362,0.04892151179275413,0.0,0.0,3.75,0.567878281672485
46,0.006161421410964443,0.07762221995477525,0.0,1.0,0.0,0.6613740100246498
47,0.026773644592570152,0.0,0.0,0.0,0.0,0.6325168975704019
48,0.04302533434961033,0.026425674702216836,0.0,0.0,0.0,0.6097645319105456
49,0.057503875360007006,0.05199513349972429,0.0,0.0,0.0,0.5894945744959902
50,0.035441240346100786,0.0764369395561756,0.0,1.0,0.0,0.6203822635154589
51,0.016931768549214007,0.0,0.0,0.0,0.0,0.6462955240311005
52,0.0,0.02406362445181136,0.0,0.0,0.0,0.67
53,0.05545720886458442,0.03973217205048532,0.0,0.0,0.0,0.5923599075895818
54,0.06844811089250183,0.06589011120889822,0.0,1.0,0.0,0.5741726447504975
55,0.08011728748052063,0.0,0.0,0.0,3.75,0.5578357975272712
56,0.011400867233247763,0.03922814899532495,0.0,0.0,0.0,0.6540387858734532
57,0.03055008065150425,0.054903290312145914,0.0,0.0,0.0,0.6272298870878941
58,0.04731623187622443,0.07235271741232066,0.0,1.0,0.0,0.6037572753732858
59,0.027066661044387097,0.0,0.0,0.0,0.0,0.6321066745378581
