t,x,g,u,r,a,ed_proxy
144,0.0,0.06083506933206222,0.0,0.0,0.0,0.67
145,0.02115586631730918,0.06988475685229102,0.0,0.5,0.0,0.6403817871557672
146,0.039521855413079426,0.02238290853503284,0.0,0.0,0.0,0.6146694024216889
147,0.05441407091741393,0.04783923029786599,0.0,0.0,0.0,0.5938203007156205
148,0.06770504636463544,0.07228754586442945,0.0,0.5,0.0,0.5752129350895104
149,0.07959980324501063,0.035524998736344654,0.0,0.0,3.75,0.5585602754569852
150,0.0,0.06823445174260517,0.0,0.5,0.0,0.67
151,0.0562964545831095,0.01595225042893624,0.0,0.0,0.0,0.5911849635836467
152,0.10371804369962395,0.046591994451674,0.0,0.0,3.75,0.5247947388205265
153,0.0,0.08309776593828243,0.0,0.5,0.0,0.67
154,0.021578857552827367,0.028140168069391593,0.0,0.0,0.0,0.6397895994260417
155,0.004092480688749969,0.048253863629579674,0.0,0.0,0.0,0.6642705270357501
156,0.024436356801286988,0.060550363541555324,0.0,0.0,0.0,0.6357891004781983
157,0.042165723756396364,0.07551602373638425,0.0,0.5,0.0,0.6109679867410451
158,0.05769732688149217,0.03204291316537021,0.0,0.0,0.0,0.589223742365911
159,0.0702285164682253,0.06012254724716169,0.0,0.0,3.75,0.5716800769444846
160,0.004038852560369843,0.08615533269504666,0.0,0.5,0.0,0.6643456064154822
161,0.0,0.03161669742442702,0.0,0.0,0.0,0.67
162,0.055600717251064115,0.045925691888030154,0.0,0.0,0.0,0.5921589958485103
163,0.03368920498178771,0.0710032394884401,0.0,0.5,0.0,0.6228351130254972
164,0.015321777834617786,0.026308065576149935,0.0,0.0,0.0,0.6485495110315351
165,0.03367658218371815,0.04524984045275121,0.0,0.0,0.0,0.6228527849427946
166,0.04982160764659989,0.06518724889534835,0.0,0.5,0.0,0.6002497492947602
167,0.09908514030508753,0.025410729929369612,0.0,0.0,3.75,0.5312808035728775
168,0.028196024531033315,0.06461723221530409,0.0,0.5,0.0,0.6305255656565534
169,0.04547630850877943,0.01975317630399735,0.0,0.0,0.0,0.6063331680877089
170,0.09448493566732627,0.04711191861138489,0.0,0.0,3.75,0.5377210900657432
171,0.0,0.0813081578214939,0.0,0.5,0.0,0.67
172,0.021544854998608382,0.026672689413625005,0.0,0.0,0.0,0.6398372030019484
173,0.039035356397662084,0.047042370518838514,0.0,0.0,0.0,0.6153505010432732
174,0.08946421154184733,0.06794322936088648,0.0,0.0,3.75,0.5447501038414138
175,0.0,0.09718485884597027,0.0,0.5,0.0,0.67
176,0.0,0.03969158425369562,0.0,0.0,0.0,0.67
177,0.020754140100820218,0.0525470990880304,0.0,0.0,0.0,0.6409442038588518
178,0.07384695536937796,0.06806961487638177,0.0,0.0,3.75,0.5666142624828708
179,0.0073017043003163196,0.09354035348728376,0.0,0.5,0.0,0.6597776139795571
180,0.028056732414530428,0.03845549889164861,0.0,0.0,0.0,0.6307205746196575
