t,x,g,u,r,a,ed_proxy
158,0.05752108343529846,0.050824635396887884,0.0,0.0,0.0,0.5894704831905822
159,0.07043379982689754,0.07548126104991969,0.0,0.0,3.75,0.5713926802423435
160,0.027007211811080373,0.09879874601938955,0.0,0.5,0.0,0.6321899034644876
161,0.01010337833189752,0.04749670257055873,0.0,0.0,0.0,0.6558552703353435
162,0.06459134271427248,0.06137210690751356,0.0,0.0,0.0,0.5795721202000186
163,0.041714624765517086,0.08582704991558653,0.0,0.5,0.0,0.6115995253282761
164,0.022505291246740833,0.04038969087450506,0.0,0.0,0.0,0.6384925922545629
165,0.04012195459881271,0.058520816416311947,0.0,0.0,0.0,0.6138292635616622
166,0.05561677646688886,0.07761633856509084,0.0,0.5,0.0,0.5921365129463556
167,0.10430513819426115,0.03699342397542782,0.0,0.0,3.75,0.5239728065280345
168,0.05540529390259773,0.07536784082647349,0.0,0.5,0.0,0.5924325885363633
169,0.06908054173193705,0.03509890001433172,0.0,0.0,0.0,0.5732872415752882
170,0.11507614498973817,0.0653604280274169,0.0,0.0,3.75,0.5088933970143665
171,0.030207332823695754,0.10121382578001901,0.0,0.5,0.0,0.627709734046826
172,0.04790136891819871,0.05024509701730258,0.0,0.0,0.0,0.6029380835145218
173,0.06214983411297964,0.0726973080945558,0.0,0.5,0.0,0.5829902322418286
174,0.10983010619095905,0.03452775282465087,0.0,0.0,3.75,0.5162378513326573
175,0.0,0.07467198280204389,0.0,0.5,0.0,0.67
176,0.0,0.021231025897675986,0.0,0.0,0.0,0.67
177,0.020403389492055845,0.03740944123609431,0.0,0.0,0.0,0.6414352547111218
178,0.07325769434665381,0.05557255529169074,0.0,0.0,3.75,0.5674392279146847
179,0.029057495688664406,0.08315134198238332,0.0,0.5,0.0,0.6293195060358698
180,0.04656932178991667,0.035157899390833774,0.0,0.0,0.0,0.6048029494941167
181,0.09571761682775418,0.06000611473006369,0.0,0.0,3.75,0.5359953364411442
182,0.048457266651739814,0.09217724211731322,0.0,0.5,0.0,0.6021598266875643
183,0.06342461692072518,0.0472150825326144,0.0,0.0,0.0,0.5812055363109848
184,0.07544225711994333,0.07393827573771786,0.0,0.0,3.75,0.5643808400320793
185,0.03128516836216791,0.09873552781371504,0.0,0.5,0.0,0.626200764292965
186,0.04878121981992499,0.04847157321416663,0.0,0.0,0.0,0.601706292252105
187,0.06287280893620466,0.07145418279239864,0.0,0.5,0.0,0.5819780674893135
188,0.04042824515819157,0.033681904034456006,0.0,0.0,0.0,0.6134004567785318
189,0.05540824701269942,0.0573219401462199,0.0,0.0,0.0,0.5924284541822209
190,0.06874020929369967,0.08030197020294817,0.0,0.5,0.0,0.5737637069888205
191,0.11564231742643774,0.042345265796905424,0.0,0.0,3.75,0.5081007556029872
192,0.0,0.08247727413580751,0.0,0.5,0.0,0.67
193,0.0,0.02763136479136216,0.0,0.0,0.0,0.67
194,0.05552499593103588,0.04265771912891697,0.0,0.0,0.0,0.5922650056965498
195,0.03356199316414027,0.06830532870916052,0.0,0.5,0.0,0.6230132095702037
196,0.015161115366634684,0.02406524790090529,0.0,0.0,0.0,0.6487744384867115
197,0.03349579892542303,0.043372170966734666,0.0,0.0,0.0,0.6231058815044078
198,0.08463045832423177,0.06360417193482396,0.0,0.0,3.75,0.5515173583460755
199,0.0,0.09246673098437128,0.0,0.5,0.0,0.67
200,0.021756867888703055,0.03582271940718444,0.0,0.0,0.0,0.6395403849558158
201,0.07439153805302114,0.05459627820717998,0.0,0.0,3.75,0.5658518467257705
202,0.030014052011534606,0.08262291726261266,0.0,0.5,0.0,0.6279803271838515
203,0.0473819201579094,0.0349541646381107,0.0,0.0,0.0,0.6036653117789269
204,0.02641258046392618,0.06003407584114903,0.0,0.0,0.0,0.6330223873505034
205,0.008855466639958343,0.0755669615010845,0.0,0.5,0.0,0.6576023467040584
206,0.0,0.02409022042447929,0.0,0.0,0.0,0.67
207,0.0,0.039753980748073015,0.0,0.0,0.0,0.67
208,0.020755325634213388,0.05259826421341987,0.0,0.0,0.0,0.6409425441121013
209,0.003848947065478489,0.0681118548072155,0.0,0.5,0.0,0.6646114741083301
210,0.024604219717648597,0.01677546823763155,0.0,0.0,0.0,0.635554092395292
211,0.04147836285369279,0.039660896687093536,0.0,0.0,0.0,0.6119302920048302
212,0.056424949091230574,0.06247674236830296,0.0,0.0,0.0,0.5910050712722772
213,0.03471251432345604,0.08477291652390376,0.0,0.5,0.0,0.6214024799471616
214,0.08646344773212637,0.037844794987230534,0.0,0.0,3.75,0.5489511731750231
215,0.0050776161543860665,0.07178395934523937,0.0,0.5,0.0,0.6628913373838595
216,0.025730645120331568,0.020081474540148938,0.0,0.0,0.0,0.6339770968315358
217,0.007509902819747977,0.042642163951801704,0.0,0.0,0.0,0.6594861360523528
218,0.0,0.056768951117216915,0.0,0.0,0.0,0.67
219,0.05607861007122712,0.06655053991611787,0.0,0.5,0.0,0.591489945900282
220,0.06949206491966156,0.028030309148311155,0.0,0.0,0.0,0.5727111091124738
