t,x,g,u,r,a,ed_proxy
0,0.12,0.4,0.0,0.5,3.75,0.502
1,0.05482000000000001,0.3168,0.0,0.5,0.0,0.593252
2,0.07436824,0.23293280000000002,0.0,0.0,3.75,0.565884464
3,0.01176755424000002,0.2288532736,0.0,0.5,0.0,0.653525424064
4,0.035337951284480015,0.15048389736959997,0.0,0.5,0.0,0.620526868201728
5,0.01882167096467969,0.09187790415134718,0.0,0.5,0.0,0.6436496606494485
6,0.07328145324427525,0.039857082435627814,0.0,0.0,3.75,0.5674059654580147
7,0.006430791269609035,0.07027035637584086,0.0,0.5,0.0,0.6609968922225474
8,0.062132644617232946,0.019165082132895677,0.0,0.0,0.0,0.5830142975358739
9,0.038871038243450354,0.05062720205711036,0.0,0.0,0.0,0.6155805464591695
10,0.05458339309626942,0.07084335486525858,0.0,0.5,0.0,0.5935832496652228
11,0.06855694655371959,0.0311915653326167,0.0,0.0,0.0,0.5740202748247926
12,0.11467014172578252,0.062030750745638394,0.0,0.0,3.75,0.5094618015839045
13,0.007530623001173534,0.09838604962561129,0.0,0.5,0.0,0.6594571277983571
14,0.06371953771247318,0.042483910213282905,0.0,0.0,0.0,0.5807926472025375
15,0.07576743558558979,0.07012949542588555,0.0,0.0,3.75,0.5639255901801743
16,0.0,0.0956903707897677,0.0,0.5,0.0,0.67
17,0.022181740454006702,0.038466104047609515,0.0,0.0,0.0,0.6389455633643907
18,0.004953323962731258,0.0568658230280014,0.0,0.0,0.0,0.6630653464521763
19,0.06055639937298732,0.06781877263401664,0.0,0.5,0.0,0.5852210408778178
20,0.07362477147682467,0.0301449294094106,0.0,0.0,3.75,0.5669253199324455
21,0.006504607860603792,0.06238878727015461,0.0,0.0,0.0,0.6608935489951547
22,0.027016427109878786,0.07271991144807169,0.0,0.5,0.0,0.6321770020461698
23,0.0798921412955118,0.026114269893789687,0.0,0.0,3.75,0.5581510021862836
24,0.011802646867718564,0.060587815223830374,0.0,0.0,0.0,0.6534762943851941
25,0.0665316784933413,0.07251464373179335,0.0,0.5,0.0,0.5768556501093223
26,0.0438705773813584,0.03542961069847246,0.0,0.0,0.0,0.6085811916660983
27,0.058536491671893384,0.059581219344273434,0.0,0.0,0.0,0.5880489116593492
28,0.03669983463887774,0.08290535786355863,0.0,0.5,0.0,0.6186202315055712
29,0.018452099948723988,0.036790353761448735,0.0,0.0,0.0,0.6441670600717865
30,0.036707626021663664,0.054596594072081714,0.0,0.0,0.0,0.6186093235696709
31,0.052813360723474215,0.07357903738430628,0.0,0.5,0.0,0.5960612949871361
32,0.10209709227455001,0.03301001722876497,0.0,0.0,3.75,0.52706407081563
33,0.0,0.07157151627347927,0.0,0.5,0.0,0.67
34,0.021631830571035328,0.018688643344253002,0.0,0.0,0.0,0.6397154372005506
35,0.03902947535933935,0.04051632687933594,0.0,0.0,0.0,0.6153587344969249
36,0.019489121061880693,0.06259046212729692,0.0,0.5,0.0,0.6427152305133671
37,0.0031877066497197626,0.01600156799923484,0.0,0.0,0.0,0.6655372106903924
38,0.023106263469141547,0.03388633535530531,0.0,0.0,0.0,0.6376512311432019
39,0.0056439950295626845,0.05333229822394432,0.0,0.0,0.0,0.6620984069586123
40,0.02606981212492984,0.06508704335072939,0.0,0.5,0.0,0.6335022630250983
41,0.04390402301583629,0.01962813045758126,0.0,0.0,0.0,0.6085343677778292
42,0.09320498116805206,0.046632032499017345,0.0,0.0,3.75,0.5395130263647272
43,0.0,0.08060746212952671,0.0,0.5,0.0,0.67
44,0.02183785013655321,0.0260981189462119,0.0,0.0,0.0,0.6394270098088255
45,0.0743755882294094,0.046641541568666525,0.0,0.0,3.75,0.5658741764788269
46,0.007526433025057705,0.0760962052613648,0.0,0.5,0.0,0.6594629937649192
47,0.028207725881508744,0.024205232240332993,0.0,0.0,0.0,0.6305091837658878
48,0.044810523553177106,0.046618144648635146,0.0,0.0,0.0,0.6072652670255521
49,0.0595999439537212,0.06898140426464332,0.0,0.5,0.0,0.5865600784647903
50,0.0378287278174341,0.030868738045900606,0.0,0.0,0.0,0.6170397810555923
51,0.01823651315043985,0.05439125987382268,0.0,0.0,0.0,0.6444688815893842
52,0.0019235220345014264,0.06897759625264016,0.0,0.5,0.0,0.667307069151698
53,0.05822691814423143,0.017023274215445274,0.0,0.0,0.0,0.588482314598076
54,0.07046328025615117,0.04793354521128067,0.0,0.0,3.75,0.5713514076413884
55,0.0,0.07621669433472643,0.0,0.5,0.0,0.67
56,0.05673774063083177,0.02249768935447567,0.0,0.0,0.0,0.5905671631168355
57,0.06930740425979737,0.05206516302206968,0.0,0.0,0.0,0.5729696340362838
58,0.08079145338032892,0.0793272107004485,0.0,0.0,3.75,0.5568919652675395
59,0.0,0.1044382615856467,0.0,0.5,0.0,0.67
60,0.0,0.0456393745002303,0.0,0.0,0.0,0.67
61,0.02104057773860525,0.05742428709018885,0.0,0.0,0.0,0.6405431911659527
62,0.039404170600856825,0.07213765407122011,0.0,0.5,0.0,0.6148341611588005
63,0.05553232522956069,0.02860987728260612,0.0,0.0,0.0,0.592254744678615
64,0.10341010489946562,0.05678785742683158,0.0,0.0,3.75,0.5252258531407481
65,0.0,0.09138446826587364,0.0,0.5,0.0,0.67
66,0.02208356587646192,0.034935263978016384,0.0,0.0,0.0,0.6390830077729533
67,0.03978839067245602,0.0539469722723243,0.0,0.0,0.0,0.6142962530585616
68,0.055448006946121176,0.07378573102469536,0.0,0.5,0.0,0.5923727902754303
69,0.03436760064102727,0.033811821107319284,0.0,0.0,0.0,0.6218853591025618
70,0.05032704607253033,0.05597391746184836,0.0,0.0,0.0,0.5995421354984576
71,0.02955746494050622,0.07797710337612293,0.0,0.5,0.0,0.6286195490832913
72,0.04719729780581095,0.031035016354142294,0.0,0.0,0.0,0.6039237830718647
73,0.09629727448587186,0.056776064883791305,0.0,0.0,3.75,0.5351838157197795
74,0.0,0.08966771908131811,0.0,0.5,0.0,0.67
75,0.0,0.03352752964668085,0.0,0.0,0.0,0.67
76,0.020764427675944323,0.0474925743102783,0.0,0.0,0.0,0.6409298012536779
77,0.03894023849558646,0.06392737357665484,0.0,0.5,0.0,0.615483666106179
78,0.054946149223752086,0.02176610357179772,0.0,0.0,0.0,0.5930753910867471
79,0.06774995549386378,0.05103528074257463,0.0,0.0,0.0,0.5751500623085908
80,0.11442856612565357,0.07810891952743851,0.0,0.0,3.75,0.509800007424085
81,0.007689450233287681,0.11151216988265643,0.0,0.5,0.0,0.6592347696733973
82,0.029155404673951973,0.05328544735976733,0.0,0.0,0.0,0.6291824334564673
83,0.0812885562194014,0.07069136395675768,0.0,0.0,3.75,0.5561960212928381
84,0.0,0.09747617193719763,0.0,0.5,0.0,0.67
85,0.0,0.03993046098850206,0.0,0.0,0.0,0.67
86,0.0,0.05274297801057169,0.0,0.0,0.0,0.67
87,0.021202539898641036,0.06324924196866878,0.0,0.5,0.0,0.6403164441419026
88,0.03967626702971694,0.016952987989982248,0.0,0.0,0.0,0.6144532261583964
89,0.01950811777172816,0.043423754238917506,0.0,0.0,0.0,0.6426886351195806
90,0.037767042880333536,0.06028942674112711,0.0,0.0,0.0,0.6171261399675331
91,0.018854255806784542,0.07850142021900428,0.0,0.5,0.0,0.6436040418705017
92,0.038004492374828,0.02889618597321179,0.0,0.0,0.0,0.6167937106752408
93,0.05334269648254131,0.052815950667992384,0.0,0.0,0.0,0.5953202249244423
94,0.06707892265021576,0.07611132670356367,0.0,0.5,0.0,0.576089508289698
95,0.0794232117280268,0.03851022933297399,0.0,0.0,3.75,0.5588075035807625
96,0.0,0.0706399588677651,0.0,0.5,0.0,0.67
97,0.021610591062185044,0.017924766271567378,0.0,0.0,0.0,0.6397451725129409
98,0.003993792984470876,0.039884850197609664,0.0,0.0,0.0,0.6644086898217408
99,0.0,0.05366408747831293,0.0,0.0,0.0,0.67
100,0.05622354119450554,0.0640045517322166,0.0,0.5,0.0,0.5912870423276922
101,0.1048115492067693,0.025977382307098933,0.0,0.0,3.75,0.523263831110523
102,0.0,0.06645622530144575,0.0,0.5,0.0,0.67
103,0.021515201936872962,0.014494104747185512,0.0,0.0,0.0,0.6398787172883779
104,0.07383353925394659,0.037048814357541635,0.0,0.0,3.75,0.5666330450444748
105,0.006841556725746031,0.06810007719413132,0.0,0.5,0.0,0.6604218205839556
106,0.027436420544167783,0.017484036913366727,0.0,0.0,0.0,0.6315890112381651
107,0.04399395770960905,0.04092165119956098,0.0,0.0,0.0,0.6084084592065474
108,0.05876781727761378,0.06411430383394617,0.0,0.5,0.0,0.5877250558113407
109,0.037002128986161814,0.02667800529046317,0.0,0.0,0.0,0.6181970194193736
110,0.08743008944872173,0.05075647529485863,0.0,0.0,3.75,0.5475978747717896
111,0.0,0.08260353120947729,0.0,0.5,0.0,0.67
112,0.0,0.027734895591771374,0.0,0.0,0.0,0.67
113,0.02063235561949239,0.04274261438525252,0.0,0.0,0.0,0.6411147021327107
114,0.03871835744074721,0.060000709144585246,0.0,0.0,0.0,0.615794299582954
115,0.019665803567539136,0.07849298728433923,0.0,0.5,0.0,0.6424678750054452
116,0.0737022311781666,0.02908404242936757,0.0,0.0,3.75,0.5668168763505668
117,0.006547034980612876,0.06153745027484139,0.0,0.0,0.0,0.660834151027142
118,0.027033503949593456,0.07203199762071703,0.0,0.5,0.0,0.6321530944705692
119,0.04489114294240272,0.0255542789968904,0.0,0.0,0.0,0.6071523998806362
120,0.05918902049159544,0.051728383083626775,0.0,0.0,0.0,0.5871353713117664
121,0.07208196475707877,0.07662263904655686,0.0,0.0,3.75,0.5690852493400897
122,0.0,0.10013023555987553,0.0,0.5,0.0,0.67
123,0.0,0.04210679315909793,0.0,0.0,0.0,0.67
124,0.020960034884027434,0.0545275703904603,0.0,0.0,0.0,0.6406559511623616
125,0.004268858605166084,0.06974301609234403,0.0,0.5,0.0,0.6640235979527676
126,0.025261359167348278,0.01821379926096196,0.0,0.0,0.0,0.6346340971657124
127,0.04214004350706945,0.04099804159415239,0.0,0.0,0.0,0.6110039390901028
128,0.022175192764426394,0.06373200454890163,0.0,0.5,0.0,0.6389547301298031
129,0.005523755481121648,0.017582289993561668,0.0,0.0,0.0,0.6622667423264297
130,0.025151305925617824,0.03574317911018976,0.0,0.0,0.0,0.634788171704135
131,0.0074450675797436555,0.05534572029250388,0.0,0.0,0.0,0.6595769053883589
132,0.06266464054124864,0.06717030685899165,0.0,0.5,0.0,0.5822695032422519
133,0.07542307386185884,0.03011916535427282,0.0,0.0,3.75,0.5644076965933976
134,0.0,0.06279925331734984,0.0,0.5,0.0,0.67
135,0.02143182297563558,0.01149538772022687,0.0,0.0,0.0,0.6399954478341102
136,0.003693462599067762,0.034569855444738576,0.0,0.0,0.0,0.6648291523613051
137,0.05896457053933832,0.049233712488461895,0.0,0.0,0.0,0.5874496012449264
138,0.07183205930856788,0.07452314116997995,0.0,0.0,3.75,0.569435116968005
139,0.005974698624043942,0.09834866999343984,0.0,0.5,0.0,0.6616354219263385
140,0.0,0.04207983706439122,0.0,0.0,0.0,0.67
141,0.02095942028506812,0.05450546639280081,0.0,0.0,0.0,0.6406568116009047
142,0.03926782607891444,0.06972474331051301,0.0,0.5,0.0,0.6150250434895198
143,0.09036005457534613,0.026598567773560133,0.0,0.0,3.75,0.5434959235945155
144,0.0,0.06349723867240238,0.0,0.5,0.0,0.67
145,0.021447737041730777,0.012067735711369956,0.0,0.0,0.0,0.6399731681415769
146,0.03872019823010771,0.03504300017333875,0.0,0.0,0.0,0.6157917224778493
147,0.05409835088184475,0.05802810771736362,0.0,0.0,0.0,0.5942623087654174
148,0.06784762261434238,0.0805666525398809,0.0,0.5,0.0,0.5750133283399207
149,0.08018587512624373,0.04234808451014452,0.0,0.0,3.75,0.5577397748232589
150,0.0,0.073970039328617,0.0,0.5,0.0,0.67
151,0.05668651689669247,0.02065543224946594,0.0,0.0,0.0,0.5906388763446306
152,0.10422134838644335,0.05054221849976826,0.0,0.0,3.75,0.5240901122589794
153,0.0,0.08645774278255638,0.0,0.5,0.0,0.67
154,0.021971236535442286,0.030895349081696232,0.0,0.0,0.0,0.6392402688503809
155,0.004599677379543032,0.05060728301549706,0.0,0.0,0.0,0.6635604516686398
156,0.025109568599160338,0.06260189464379791,0.0,0.5,0.0,0.6348466039611755
157,0.04302155219315648,0.017359850071712767,0.0,0.0,0.0,0.6097698269295809
158,0.05739433946774962,0.044560249585162026,0.0,0.0,0.0,0.5896479247451506
159,0.07037510563280636,0.07031404613209277,0.0,0.0,3.75,0.5714748521140711
160,0.004625751096025199,0.0945475431801896,0.0,0.5,0.0,0.6635239484655647
161,0.0,0.038639165670801515,0.0,0.0,0.0,0.67
162,0.05588097297729428,0.051684115850057236,0.0,0.0,0.0,0.5917666378317881
163,0.034236034601854384,0.07579240851159756,0.0,0.5,0.0,0.622069551557404
164,0.01617105667165919,0.030366423283955054,0.0,0.0,0.0,0.6473605206596772
165,0.03459946318850108,0.04878152069404135,0.0,0.0,0.0,0.6215607515360986
166,0.050867757013935075,0.06830471813435415,0.0,0.5,0.0,0.5987851401804909
167,0.10030361860544744,0.028218130553514822,0.0,0.0,3.75,0.5295749339523736
168,0.02940448537730496,0.06721173551918953,0.0,0.5,0.0,0.6288337204717731
169,0.04682028499431979,0.02217069961628861,0.0,0.0,0.0,0.6044516010079524
170,0.0957709370463664,0.04941684208399341,0.0,0.0,3.75,0.5359206881350871
171,0.0,0.08350683540000253,0.0,0.5,0.0,0.67
172,0.021903955847120057,0.02847560502800207,0.0,0.0,0.0,0.639334461814032
173,0.03948664582316169,0.04860694552627051,0.0,0.0,0.0,0.6147186958475737
174,0.09006675376591802,0.06933449032910063,0.0,0.0,3.75,0.5439065447277148
175,0.0,0.09847030297368285,0.0,0.5,0.0,0.67
176,0.0,0.040745648438419935,0.0,0.0,0.0,0.67
177,0.02092900078439597,0.05341143171950434,0.0,0.0,0.0,0.6406993989018457
178,0.07421672131778524,0.0688203341982486,0.0,0.0,3.75,0.5660965901551007
