t,x,g,u,r,a,ed_proxy
113,0.020526048503233942,0.048378932411304615,0.0,0.0,0.0,0.6412635320954725
114,0.03838776148543302,0.06459697621804593,0.0,0.5,0.0,0.6162571339203938
115,0.01899534891598669,0.022182583255301588,0.0,0.0,0.0,0.6434065115176186
116,0.07167317533322914,0.04274860200918411,0.0,0.0,3.75,0.5696575545334792
117,0.004788709537116673,0.07225541572750596,0.0,0.5,0.0,0.6632958066480367
118,0.02521657252097843,0.020398731185462888,0.0,0.0,0.0,0.6346967984706302
119,0.04199631308206049,0.04277893697711439,0.0,0.0,0.0,0.6112051616851153
120,0.05676706909262416,0.06515784346092832,0.0,0.5,0.0,0.5905261032703262
121,0.0698100786402629,0.027053528220191022,0.0,0.0,3.75,0.5722658899036319
122,0.0,0.05893831201421973,0.0,0.0,0.0,0.67
123,0.0,0.06832941585166018,0.0,0.5,0.0,0.67
124,0.021038607120945234,0.016030120998361343,0.0,0.0,0.0,0.6405459500306767
125,0.0033368599631879853,0.038193964927683156,0.0,0.0,0.0,0.6653283960515368
126,0.023450247835242452,0.05211989763186531,0.0,0.0,0.0,0.6371696530306606
127,0.04095943558231286,0.06836637553858774,0.0,0.5,0.0,0.612656790184762
128,0.021264283508975593,0.025890692481397037,0.0,0.0,0.0,0.6402300030874342
129,0.003680822343436238,0.04633379587689971,0.0,0.0,0.0,0.6648468487191893
130,0.02386978091268404,0.05887710998148246,0.0,0.0,0.0,0.6365823067222424
131,0.006422943656626809,0.07400797760385978,0.0,0.5,0.0,0.6610078788807225
132,0.061648652804277726,0.022228048112755455,0.0,0.0,0.0,0.5836918860740112
133,0.07335570774299273,0.053022676125486126,0.0,0.0,3.75,0.5673020091598102
134,0.0,0.08108396428121688,0.0,0.5,0.0,0.67
135,0.021232476257074497,0.026488850710597835,0.0,0.0,0.0,0.6402745332400958
136,0.003662560111885149,0.046816651884388105,0.0,0.0,0.0,0.6648724158433609
137,0.058861414804863926,0.05926866897205067,0.0,0.0,0.0,0.5875940192731905
138,0.07152170050055814,0.08272704811024889,0.0,0.0,3.75,0.5698696192992186
139,0.0052661135617557975,0.10500138757053805,0.0,0.5,0.0,0.6626274410135419
140,0.0,0.047365005062662585,0.0,0.0,0.0,0.67
141,0.020719948076952474,0.05883930415138332,0.0,0.0,0.0,0.6409920726922665
142,0.03871351276928015,0.07322101694260291,0.0,0.5,0.0,0.6158010821230078
143,0.0894065804391085,0.02933247695756162,0.0,0.0,3.75,0.5448307873852481
144,0.0,0.06551021041058656,0.0,0.5,0.0,0.67
145,0.020995755198240915,0.01371837253668098,0.0,0.0,0.0,0.6406059427224627
146,0.03826486873304474,0.03628804672765622,0.0,0.0,0.0,0.6164291837737373
147,0.05345936542067886,0.05893976681260883,0.0,0.0,0.0,0.5951568884110496
148,0.06687093871733547,0.08116085648730217,0.0,0.5,0.0,0.5763806857957303
149,0.0787426523155155,0.0426009276117483,0.0,0.0,3.75,0.5597602867582783
150,0.0,0.07383099719735733,0.0,0.5,0.0,0.67
151,0.05612223115739984,0.02054141770183301,0.0,0.0,0.0,0.5914288763796403
152,0.10357734834443172,0.05031329799327903,0.0,0.0,3.75,0.5249917123177956
153,0.0,0.08611546795715241,0.0,0.5,0.0,0.67
154,0.021308955112948717,0.030614683724864974,0.0,0.0,0.0,0.6401674628418719
155,0.0037910445897538364,0.05021818988149697,0.0,0.0,0.0,0.6646925375743447
156,0.024023614833387053,0.06208876640436843,0.0,0.0,0.0,0.6363669392332582
157,0.041604058006059264,0.07667845601159501,0.0,0.5,0.0,0.6117543187915171
158,0.05694500241658721,0.03286130785096214,0.0,0.0,0.0,0.5902769966167779
159,0.06947219395759963,0.060613073017769886,0.0,0.0,3.75,0.5727389284593606
160,0.003167405513405802,0.08637604642439521,0.0,0.5,0.0,0.6655656322812319
161,0.0,0.03158853539122147,0.0,0.0,0.0,0.67
162,0.05548014573794657,0.045902599020801606,0.0,0.0,0.0,0.5923277959668748
163,0.03341064483975023,0.0709553661741645,0.0,0.5,0.0,0.6232250972243497
164,0.014811676128032497,0.026201955024354944,0.0,0.0,0.0,0.6492636534207545
165,0.03313631118647814,0.045040405390698854,0.0,0.0,0.0,0.6236091643389307
166,0.04918184178230982,0.0648858471051278,0.0,0.5,0.0,0.6011454215047662
167,0.09828264880878439,0.02501003665395916,0.0,0.0,3.75,0.5324042916677019
168,0.027403230532694764,0.06409606577035476,0.0,0.5,0.0,0.6316354772542274
169,0.04454103845782689,0.019135549259537647,0.0,0.0,0.0,0.6076425461590423
170,0.0935961534224761,0.04638099962269933,0.0,0.0,3.75,0.5389653852085334
171,0.0,0.08049549651200771,0.0,0.5,0.0,0.67
172,0.02122353154698252,0.026006307139846318,0.0,0.0,0.0,0.6402870558342245
173,0.03864753299893063,0.04641881942594978,0.0,0.0,0.0,0.6158934538014972
174,0.08894244443435478,0.06733883984902217,0.0,0.0,3.75,0.5454805777919033
175,0.0,0.09656403534044332,0.0,0.5,0.0,0.67
176,0.0,0.03918250897916352,0.0,0.0,0.0,0.67
177,0.020595574136483285,0.052129657362914084,0.0,0.0,0.0,0.6411661962089235
178,0.07350456454929193,0.06768925683034553,0.0,0.0,3.75,0.5670936096309913
179,0.006742802216212318,0.0931462860927134,0.0,0.5,0.0,0.6605600768973028
180,0.027214633454551836,0.03799822712791594,0.0,0.0,0.0,0.6318995131636275
181,0.0789821578232589,0.057690058273983505,0.0,0.0,3.75,0.5594249790474376
182,0.011301544613767228,0.08626156566224862,0.0,0.5,0.0,0.6541778375407259
183,0.031030504165905998,0.033446854550348,0.0,0.0,0.0,0.6265572941677316
184,0.047194625771844446,0.05487374173110279,0.0,0.0,0.0,0.6039275239194178
185,0.09642145903809898,0.07632317840474695,0.0,0.0,3.75,0.5350099573466615
186,0.0,0.10572615646103625,0.0,0.5,0.0,0.67
187,0.02160703757820775,0.046695448298049724,0.0,0.0,0.0,0.6397501473905092
188,0.004291823131389018,0.06347595662317063,0.0,0.5,0.0,0.6639914476160554
189,0.024655802433666753,0.01308032198253328,0.0,0.0,0.0,0.6354818765928666
190,0.04140281098708791,0.03664325660975731,0.0,0.0,0.0,0.6120360646180769
191,0.09116339494936392,0.0599841450569021,0.0,0.0,3.75,0.5423712470708906
192,0.0,0.09106621373450706,0.0,0.5,0.0,0.67
193,0.0,0.03467429526229579,0.0,0.0,0.0,0.67
194,0.05552704928798691,0.048432922115082544,0.0,0.0,0.0,0.5922621309968183
195,0.03348944280381799,0.07304148796348454,0.0,0.5,0.0,0.6231147800746548
196,0.014911151428328433,0.027931486402973642,0.0,0.0,0.0,0.6491243880003402
197,0.03324814882168765,0.04648249519323721,0.0,0.0,0.0,0.6234525916496373
198,0.08429994191358858,0.06609520177565954,0.0,0.0,3.75,0.551980081320976
199,0.0,0.09443005151530208,0.0,0.5,0.0,0.67
200,0.02143533678303259,0.037432642242547706,0.0,0.0,0.0,0.6399905285037544
201,0.07400336579549475,0.05583924746681694,0.0,0.0,3.75,0.5663952878863073
202,0.006991651145621114,0.08354899071370864,0.0,0.5,0.0,0.6602116883961304
203,0.02728276464408253,0.03018816866019015,0.0,0.0,0.0,0.6318041294982845
204,0.008922037757545867,0.051302161815935735,0.0,0.0,0.0,0.6575091471394359
205,0.0,0.0642090617508783,0.0,0.5,0.0,0.67
206,0.0,0.012651430635720207,0.0,0.0,0.0,0.67
207,0.0,0.030374173121290572,0.0,0.0,0.0,0.67
208,0.02046168743144362,0.04490682195945827,0.0,0.0,0.0,0.641353637595979
209,0.003279634884825272,0.06173439899030225,0.0,0.0,0.0,0.6654085111612447
210,0.02375884886560233,0.07140931954440591,0.0,0.5,0.0,0.6367376115881568
211,0.04151803168149297,0.0242577657541574,0.0,0.0,0.0,0.6118747556459099
212,0.05607422528554715,0.04985569552196738,0.0,0.0,0.0,0.5914960846002341
213,0.03398164031750445,0.07433948439654457,0.0,0.5,0.0,0.6224257035554938
214,0.08535417083588132,0.029113970881367617,0.0,0.0,3.75,0.5505041608297662
215,0.0,0.06435845712333296,0.0,0.5,0.0,0.67
216,0.020978248548274663,0.012773934841133028,0.0,0.0,0.0,0.6406304520324155
217,0.0032354575611014263,0.035509406221315,0.0,0.0,0.0,0.6654703594144581
218,0.0,0.049894222916142636,0.0,0.0,0.0,0.67
219,0.05575839218832537,0.06091326279123696,0.0,0.0,0.0,0.5919382509363446
220,0.06887809887638663,0.0833308896140124,0.0,0.0,0.0,0.5735706615730587
