t,x,g,u,r,a,ed_proxy
0,0.12,0.4,0.0,0.5,3.75,0.502
1,0.030800000000000022,0.3168,0.0,0.5,0.0,0.62688
2,0.05250720000000002,0.227168,0.0,0.5,0.0,0.59648992
3,0.10447238400000002,0.15887948799999999,0.0,0.0,3.75,0.5237386624
4,0.0,0.17535455231999997,0.0,0.5,0.0,0.67
5,0.0,0.10379073290239997,0.0,0.5,0.0,0.67
6,0.0569720239251456,0.045108400979967975,0.0,0.0,0.0,0.5902391665047961
7,0.10485300019424461,0.07066217454560869,0.0,0.0,3.75,0.5232057997280576
8,0.011516161483416956,0.10310770317401784,0.0,0.5,0.0,0.6538773739232163
9,0.0,0.047312195358714684,0.0,0.0,0.0,0.67
10,0.020898931711815578,0.058796000194146034,0.0,0.0,0.0,0.6407414956034583
11,0.03909020527585017,0.07322846377003549,0.0,0.5,0.0,0.6152737126138098
12,0.09000891734886182,0.029428989557633133,0.0,0.0,3.75,0.5439875157115934
13,0.0,0.065733911600986,0.0,0.5,0.0,0.67
14,0.056248944320418735,0.013901807512808523,0.0,0.0,0.0,0.5912514779514138
15,0.06863822645830348,0.04489922879740349,0.0,0.0,0.0,0.5739064829583752
16,0.044881960101291654,0.0732905419638637,0.0,0.5,0.0,0.6071652558581917
17,0.05999100598442423,0.030869914834678224,0.0,0.0,0.0,0.5860125916218061
18,0.03717879352846372,0.05971117160069796,0.0,0.0,0.0,0.6179496890601508
19,0.08810827469489206,0.07788607115940362,0.0,0.0,3.75,0.5466484154271511
20,0.0,0.10501256427748507,0.0,0.5,0.0,0.67
21,0.05699523872127222,0.046110302707537756,0.0,0.0,0.0,0.590206665790219
22,0.06989200105173732,0.07148930551328629,0.0,0.0,3.75,0.5721511985275678
23,0.0,0.09539531077331172,0.0,0.5,0.0,0.67
24,0.05681251090469293,0.038224154834115606,0.0,0.0,0.0,0.5904624847334299
25,0.10458501831988412,0.0649788095811011,0.0,0.0,3.75,0.5235809743521622
26,0.0,0.09838302825327509,0.0,0.5,0.0,0.67
27,0.021869277536812226,0.040674083167685574,0.0,0.0,0.0,0.6393830114484629
28,0.004580386261844538,0.058601374806337106,0.0,0.0,0.0,0.6635874592334177
29,0.0,0.06915242004403911,0.0,0.5,0.0,0.67
30,0.02131389598083674,0.016704984436112073,0.0,0.0,0.0,0.6401605456268286
31,0.03864734524780573,0.03881342227301272,0.0,0.0,0.0,0.615893716653072
32,0.08897417193630017,0.0611023691233438,0.0,0.0,3.75,0.5454361592891798
33,0.0,0.09145774394585396,0.0,0.5,0.0,0.67
34,0.021737697134971225,0.03499535003560025,0.0,0.0,0.0,0.6395672240110403
35,0.03935933118675166,0.053913234341585306,0.0,0.0,0.0,0.6148969363385477
36,0.019873376273096544,0.07365509164492035,0.0,0.5,0.0,0.6421772732176648
37,0.0034905503361165116,0.02516678545437785,0.0,0.0,0.0,0.665113229529437
38,0.023480042212693383,0.041474496153257795,0.0,0.0,0.0,0.6371279409022294
39,0.005980851729828207,0.0596442969767178,0.0,0.0,0.0,0.6616268075782406
40,0.026276774130209894,0.07034372793606737,0.0,0.5,0.0,0.6332125162177061
41,0.043934556582765794,0.02398828269882562,0.0,0.0,0.0,0.6084916207841279
42,0.09323949603245628,0.05021468539290079,0.0,0.0,3.75,0.5394647055545613
43,0.0,0.08355352106996815,0.0,0.5,0.0,0.67
44,0.021587516900329392,0.028513887277373886,0.0,0.0,0.0,0.6397774763395389
45,0.07410702839255338,0.048562391623525644,0.0,0.0,3.75,0.5662501602504253
46,0.0,0.07760684794550383,0.0,0.5,0.0,0.67
47,0.021474530110964573,0.023637615315313148,0.0,0.0,0.0,0.6399356578446497
48,0.03891721058642048,0.04453673178518828,0.0,0.0,0.0,0.6155159051790113
49,0.05431499900824019,0.0658602506045953,0.0,0.5,0.0,0.5939590013884638
50,0.03296224390857387,0.027041005257745786,0.0,0.0,0.0,0.6238528585279967
51,0.013861308861270696,0.05008456284940928,0.0,0.0,0.0,0.6505941675942211
52,0.0,0.06439605566322057,0.0,0.5,0.0,0.67
53,0.0562235250576012,0.012804765643840869,0.0,0.0,0.0,0.5912870649193583
54,0.06859552209677,0.043993553841773794,0.0,0.0,0.0,0.573966269064522
55,0.0798280265262159,0.07253763945347931,0.0,0.0,3.75,0.5582407628632977
56,0.0,0.09863959071814485,0.0,0.5,0.0,0.67
57,0.021874152223644753,0.04088446438887877,0.0,0.0,0.0,0.6393761868868973
58,0.039588575735723185,0.058775057332555336,0.0,0.0,0.0,0.6145759939699875
59,0.02016290122204048,0.07769680518926894,0.0,0.5,0.0,0.6417719382891434
60,0.0038163343495509205,0.02855047654849024,0.0,0.0,0.0,0.6646571319106287
61,0.023824506595035107,0.04432731101365422,0.0,0.0,0.0,0.6366456907669509
62,0.04133129458098962,0.06206627661400488,0.0,0.0,0.0,0.6121361875866146
63,0.05672417259531717,0.0808138575229215,0.0,0.5,0.0,0.590586158366556
64,0.10531825172490827,0.03988116459167175,0.0,0.0,3.75,0.5225544475851285
65,0.0,0.07797893537914882,0.0,0.5,0.0,0.67
66,0.021481599772203826,0.023942727010902037,0.0,0.0,0.0,0.6399257603189147
67,0.038929087617302426,0.04478862009426859,0.0,0.0,0.0,0.6154992773357766
68,0.05432999913267118,0.06606964950545283,0.0,0.5,0.0,0.5939380012142603
69,0.032979122594700816,0.0272163123863124,0.0,0.0,0.0,0.6238292283674189
70,0.04887915536678264,0.05023236557950436,0.0,0.0,0.0,0.6015691824865044
71,0.02799048856144365,0.07292153706322141,0.0,0.5,0.0,0.6308133160139789
72,0.04545732936704275,0.026513377646588034,0.0,0.0,0.0,0.6063597388861401
73,0.09459705743094193,0.05265072871829245,0.0,0.0,3.75,0.5375641195966814
74,0.0,0.08587689133242588,0.0,0.5,0.0,0.67
75,0.0,0.03041905089258921,0.0,0.0,0.0,0.67
76,0.020577961966959192,0.04494362173192315,0.0,0.0,0.0,0.6411908532462571
77,0.038550976104491444,0.06179248069224719,0.0,0.0,0.0,0.6160286334537121
78,0.054327896583015345,0.07992206843272064,0.0,0.5,0.0,0.5939409447837786
79,0.06824051036161488,0.03857479129475459,0.0,0.0,0.0,0.5744632854937392
80,0.11441975994558914,0.06800905134848634,0.0,0.0,3.75,0.5098123360761753
81,0.0,0.1032281644927002,0.0,0.5,0.0,0.67
82,0.021961335125361307,0.044647094884014166,0.0,0.0,0.0,0.6392541308244942
83,0.07473504301060699,0.061881338234978336,0.0,0.0,3.75,0.5653709397851503
84,0.0,0.08867910767522792,0.0,0.5,0.0,0.67
85,0.0,0.032716868293686904,0.0,0.0,0.0,0.67
86,0.0,0.04682783200082326,0.0,0.0,0.0,0.67
87,0.020889728808015644,0.058398822240675066,0.0,0.0,0.0,0.6407543796687781
88,0.03907474439746628,0.07290056915127731,0.0,0.5,0.0,0.6152953578435473
89,0.019989390995695258,0.029156405359439305,0.0,0.0,0.0,0.6420148526060266
90,0.03774484795812727,0.04870570623370709,0.0,0.0,0.0,0.6171572128586219
91,0.01838597766242988,0.06899744262159035,0.0,0.5,0.0,0.6442596312725982
92,0.037122892199499914,0.02099053758868726,0.0,0.0,0.0,0.6180279509207002
93,0.052324507505754986,0.04612173495060354,0.0,0.0,0.0,0.5967456894919431
94,0.06587538941901075,0.0703777044608761,0.0,0.5,0.0,0.577774454813385
95,0.0779900112851059,0.033519811118480985,0.0,0.0,3.75,0.5608139842008518
96,0.0,0.06620384782557982,0.0,0.5,0.0,0.67
97,0.02125787310868602,0.01428715521697545,0.0,0.0,0.0,0.6402389776478397
98,0.0035532268225925007,0.03681735682400451,0.0,0.0,0.0,0.6650254824483706
99,0.0,0.051043007033105894,0.0,0.0,0.0,0.67
100,0.055969817133629016,0.061855265767146825,0.0,0.0,0.0,0.5916422560129194
101,0.10430929278449674,0.08415407404113136,0.0,0.0,3.75,0.5239669901017046
102,0.0,0.11404057098200694,0.0,0.5,0.0,0.67
103,0.022166770848658132,0.0535132682052457,0.0,0.0,0.0,0.6389665208118787
104,0.07508017502574567,0.06920090493197942,0.0,0.0,3.75,0.564887754963956
105,0.0,0.09476398405040208,0.0,0.5,0.0,0.67
106,0.02180051569695764,0.0377064669213297,0.0,0.0,0.0,0.6394792780242593
107,0.039464866370888835,0.05615142664276018,0.0,0.0,0.0,0.6147491870807557
108,0.055006662185176844,0.07551573777607666,0.0,0.5,0.0,0.5929906729407525
109,0.033740528496997546,0.035124503900825305,0.0,0.0,0.0,0.6227632601042035
110,0.08468422008153358,0.056899820037956156,0.0,0.0,3.75,0.551442091885853
111,0.0,0.0869820652506921,0.0,0.5,0.0,0.67
112,0.0,0.03132529350556752,0.0,0.0,0.0,0.67
113,0.02059518057660578,0.045686740674565365,0.0,0.0,0.0,0.6411667471927519
114,0.03857990336869771,0.06240597069152898,0.0,0.0,0.0,0.6159881352838232
115,0.019364430340219077,0.08043207277554121,0.0,0.5,0.0,0.6428897975236934
116,0.0731816194753237,0.030601762957596364,0.0,0.0,3.75,0.5675457327345469
117,0.0,0.0626570342993067,0.0,0.5,0.0,0.67
118,0.021190483651686826,0.0113787681254315,0.0,0.0,0.0,0.6403333228876384
119,0.03844001253483387,0.034416305939258665,0.0,0.0,0.0,0.6161839824512326
120,0.05371232059280304,0.05744697387855223,0.0,0.0,0.0,0.5948027511700757
121,0.0672840882135031,0.07999747552268555,0.0,0.5,0.0,0.5758022765010957
122,0.07938426789854369,0.041746111099842886,0.0,0.0,3.75,0.5588620249420388
123,0.0,0.07328403539752165,0.0,0.5,0.0,0.67
124,0.02139239667255291,0.02009290902596775,0.0,0.0,0.0,0.640050644658426
125,0.0037792264098888903,0.04161036060270626,0.0,0.0,0.0,0.6647090830261556
126,0.024040731563955867,0.05502751003259246,0.0,0.0,0.0,0.6363429758104618
127,0.0417205518356213,0.07089233380207523,0.0,0.5,0.0,0.6115912274301302
128,0.02222662892087375,0.028144646158250793,0.0,0.0,0.0,0.6388827195107768
129,0.004649649148958185,0.048413000790775346,0.0,0.0,0.0,0.6634904911914585
130,0.02491854528312877,0.06081457644418574,0.0,0.0,0.0,0.6351140366036198
131,0.007585425895930267,0.07584840355218321,0.0,0.5,0.0,0.6593804037456976
132,0.06296458593799151,0.024016193127813498,0.0,0.0,0.0,0.581849579686812
133,0.07460585157610115,0.05480477898992503,0.0,0.0,3.75,0.5655518077934584
134,0.0,0.0828453231500028,0.0,0.5,0.0,0.67
135,0.021574061139850054,0.027933164983002298,0.0,0.0,0.0,0.6397963144042099
136,0.004084422714948084,0.048082969959625896,0.0,0.0,0.0,0.6642818081990727
137,0.05942617996408825,0.06040829681848077,0.0,0.0,0.0,0.5868033480502765
