t,x,g,u,r,a,ed_proxy
124,0.03647537892969242,0.016213940202393282,0.0,0.0,0.0,0.6189344694984307
125,0.020738503716150047,0.04204952190908867,0.0,0.0,0.0,0.64096609479739
126,0.04279384229541626,0.059457848857328716,0.0,0.0,0.0,0.6100886207864172
127,0.06215834332800508,0.07902595821390944,0.0,0.5,0.0,0.5829783193407929
128,0.0442579671093615,0.039719288134126965,0.0,0.0,0.0,0.608038846046894
129,0.027967451483508987,0.06319172837623087,0.0,0.5,0.0,0.6308455679230874
130,0.04949277968279579,0.01852940562455147,0.0,0.0,0.0,0.6007101084440859
131,0.03198626097544416,0.04707237973600319,0.0,0.0,0.0,0.6252192346343782
132,0.08758143469686286,0.06627605401762922,0.0,0.0,3.75,0.547385991424392
133,0.0,0.09536590862170304,0.0,0.5,0.0,0.67
134,0.02617434271657483,0.03820004506979649,0.0,0.0,0.0,0.6333559201967953
135,0.047380895763845715,0.05760587920921108,0.0,0.0,0.0,0.603666745930616
136,0.03106098440287733,0.07860823593487605,0.0,0.5,0.0,0.6265146218359717
137,0.08750471436578969,0.031913389723288915,0.0,0.0,3.75,0.5474933998878945
138,0.0,0.06717011102088644,0.0,0.5,0.0,0.67
139,0.06053147853127622,0.015079491037126875,0.0,0.0,0.0,0.5852559300562133
140,0.04140088393254403,0.046892737497950324,0.0,0.0,0.0,0.6120387624944383
141,0.06067391459694113,0.06838825689212984,0.0,0.5,0.0,0.5850565195642825
142,0.07773881881050994,0.030640110154812338,0.0,0.0,3.75,0.5611656536652861
143,0.01405397868856828,0.0637822068414685,0.0,0.5,0.0,0.6503244298360045
144,0.0375406559881542,0.015674364495260554,0.0,0.0,0.0,0.6174430816165841
145,0.05664233966030456,0.04186273632327066,0.0,0.0,0.0,0.5907007244755736
146,0.0736668824960325,0.06792160530355504,0.0,0.0,3.75,0.5668663645055545
147,0.0,0.09337576814796293,0.0,0.5,0.0,0.67
148,0.026128967513773558,0.03656812988132961,0.0,0.0,0.0,0.633419445480717
149,0.047304665423139575,0.05625681870599593,0.0,0.0,0.0,0.6037734684076046
150,0.03096466773039673,0.07748371104047015,0.0,0.5,0.0,0.6266494651774446
151,0.08739624285986392,0.03096816330848073,0.0,0.0,3.75,0.5476452599961905
152,0.02236684298291633,0.06636899219932153,0.0,0.5,0.0,0.6386864198239172
153,0.009748697987452572,0.019790615919343574,0.0,0.0,0.0,0.6563518228175664
154,0.032835106312170244,0.03856799257085035,0.0,0.0,0.0,0.6240308511629618
155,0.01811754165908179,0.05950617942301814,0.0,0.0,0.0,0.6446354416772855
156,0.040937826717655154,0.0731432771250545,0.0,0.5,0.0,0.6126870425952828
157,0.06087419769563468,0.029802565654781923,0.0,0.0,0.0,0.5847761232261115
158,0.07703130851517485,0.0590479112838735,0.0,0.0,3.75,0.5621561680787552
159,0.0,0.08690680129641824,0.0,0.5,0.0,0.67
160,0.06098147506955834,0.03126357706306296,0.0,0.0,0.0,0.5846259349026184
161,0.042156878116858004,0.06027168720840563,0.0,0.0,0.0,0.6109803706363989
162,0.09662910964884953,0.07954043425893853,0.0,0.0,3.75,0.5347192464916106
163,0.0,0.10841414240805348,0.0,0.5,0.0,0.67
164,0.0,0.04889959677460386,0.0,0.0,0.0,0.67
165,0.025114910806460968,0.06009766935517516,0.0,0.0,0.0,0.6348391248709547
166,0.046969050154854426,0.07530766746479425,0.0,0.5,0.0,0.6042433297832038
167,0.10111039795137211,0.033024859358296355,0.0,0.0,3.75,0.528445442868079
168,0.03420790903154919,0.07134688018213231,0.0,0.5,0.0,0.6221089273558311
169,0.05504551063528492,0.026714339916920304,0.0,0.0,0.0,0.5929362851106011
170,0.10694822609645081,0.055116681284343036,0.0,0.0,3.75,0.5202724834649689
171,0.0047321347762307175,0.09086325291630948,0.0,0.5,0.0,0.663375011313277
172,0.03014131807405027,0.03564357973766916,0.0,0.0,0.0,0.6278021546963297
173,0.050734207161702086,0.056461651722660766,0.0,0.0,0.0,0.5989721099736172
174,0.10391874381834046,0.07847476413139033,0.0,0.0,3.75,0.5245137586543234
175,0.0,0.10928980510414178,0.0,0.5,0.0,0.67
176,0.0,0.04961764018539626,0.0,0.0,0.0,0.67
177,0.025131282196227032,0.06068646495202493,0.0,0.0,0.0,0.6348162049252822
178,0.08199655408966142,0.07579440898775493,0.0,0.0,3.75,0.555204824274474
179,0.018745149042029646,0.10183058835147778,0.0,0.5,0.0,0.6437567913411585
180,0.042442565590559186,0.047999918218298895,0.0,0.0,0.0,0.6105804081732171
181,0.09659500454325812,0.0695461486807393,0.0,0.0,3.75,0.5347669936394387
182,0.03115735609712285,0.10021064300858817,0.0,0.5,0.0,0.626379701464028
183,0.05308012890412146,0.04965049273035178,0.0,0.0,0.0,0.59568781953423
184,0.07078094209179647,0.0734526349758776,0.0,0.0,3.75,0.570906681071485
185,0.009046330276394982,0.09721858678225079,0.0,0.5,0.0,0.6573351376130471
186,0.033996427816335,0.04189036042778045,0.0,0.0,0.0,0.622405001057131
187,0.05419202813980149,0.06250923822670038,0.0,0.5,0.0,0.594131160604278
188,0.03703035483179805,0.02426366209944666,0.0,0.0,0.0,0.6181575032354828
189,0.0563993166512137,0.048783488081177794,0.0,0.0,0.0,0.5910409566883008
190,0.07361567584829463,0.07353829622285708,0.0,0.0,3.75,0.5669380538123876
191,0.011486154383414535,0.09796916510633351,0.0,0.5,0.0,0.6539193838632197
192,0.0011117897341609007,0.043091392439212964,0.0,0.0,0.0,0.6684434943721748
193,0.0,0.055601771336353245,0.0,0.0,0.0,0.67
194,0.060267720386468854,0.06559345249580965,0.0,0.5,0.0,0.5856251914589437
195,0.042325770249267675,0.028250883939316445,0.0,0.0,0.0,0.6107439216510253
196,0.02604428256818661,0.05332390969006373,0.0,0.0,0.0,0.6335380044045388
197,0.04761386814957394,0.06997623376221705,0.0,0.5,0.0,0.6033405845905965
198,0.10154338473841215,0.028807840040915727,0.0,0.0,3.75,0.5278392613662231
199,0.0,0.06799284117076981,0.0,0.5,0.0,0.67
200,0.02555023677869355,0.01575412976003125,0.0,0.0,0.0,0.6342296685098291
201,0.08133239778820517,0.03905044323011207,0.0,0.0,3.75,0.5561346430965128
202,0.01733621220350301,0.07154113891786114,0.0,0.5,0.0,0.6457293029150958
203,0.040540280462339824,0.02282442484148686,0.0,0.0,0.0,0.6132436073527243
204,0.024385038083998146,0.04844569568098078,0.0,0.0,0.0,0.6358609466824027
205,0.011075694613764765,0.06557787959856379,0.0,0.5,0.0,0.6544940275407294
206,2.0273022684952346e-05,0.01643202797812585,0.0,0.0,0.0,0.6699716177682411
207,0.0,0.033479128467507585,0.0,0.0,0.0,0.67
208,0.024763324129059173,0.04745288534335622,0.0,0.0,0.0,0.6353313462193172
209,0.011378384536819407,0.0648545637725263,0.0,0.5,0.0,0.6540702616484528
210,0.035264094755678294,0.01591155458230822,0.0,0.0,0.0,0.6206302673420504
211,0.05468990493435996,0.04151085749885553,0.0,0.0,0.0,0.5934341330918961
212,0.07197976579452348,0.06716448033330792,0.0,0.0,3.75,0.5692283278876672
213,0.0,0.09235001766399813,0.0,0.5,0.0,0.67
214,0.06110558040273917,0.03572701448447846,0.0,0.0,0.0,0.5844521874361652
215,0.0773653750766018,0.06396149117392974,0.0,0.0,3.75,0.5616884748927575
216,0.0,0.09101611278100681,0.0,0.5,0.0,0.67
217,0.0,0.034633212480425585,0.0,0.0,0.0,0.67
218,0.0,0.04839923423394898,0.0,0.0,0.0,0.67
219,0.06010350254053404,0.05968737207183816,0.0,0.0,0.0,0.5858550964432524
220,0.07704988426809718,0.08336848570863546,0.0,0.0,0.0,0.5621301620246639
