t,x,g,u,r,a,ed_proxy
110,0.08702540322463631,0.023328581544103385,0.0,0.0,3.75,0.5481644354855092
111,0.0,0.06001553364007749,0.0,0.0,0.0,0.67
112,0.0,0.06921273758486354,0.0,0.5,0.0,0.67
113,0.020986281510584303,0.001754444819588103,0.0,0.0,0.0,0.6406192058851821
114,0.03807320293778163,0.026475352314602477,0.0,0.0,0.0,0.6166975158871058
115,0.01812022829697528,0.050847357603041626,0.0,0.0,0.0,0.6446316803842347
116,0.07130797118124209,0.0660436880257682,0.0,0.0,3.75,0.5701688403462611
117,0.004765977770235408,0.09126973726462802,0.0,0.5,0.0,0.6633276311216705
118,0.0253993346384234,0.020985019221851472,0.0,0.0,0.0,0.6344409315062073
119,0.04214246431295551,0.043303556075139825,0.0,0.0,0.0,0.6110005499618623
120,0.05685959498321248,0.06562310741672397,0.0,0.5,0.0,0.5903965670235025
121,0.06983438096625105,0.012457250877684647,0.0,0.0,3.75,0.5722318666472486
122,0.0,0.04697519715160166,0.0,0.0,0.0,0.67
123,0.0,0.058519661664313355,0.0,0.0,0.0,0.67
124,0.020833905178716465,0.06798612256473695,0.0,0.5,0.0,0.640832532749797
125,0.0038859607002436555,0.00574875774597625,0.0,0.0,0.0,0.664559655019659
126,0.023423846000089704,0.025646611919759,0.0,0.0,0.0,0.6372066155998745
127,0.040509971779933714,0.04665194481422391,0.0,0.0,0.0,0.6132860395080928
128,0.02050336594434568,0.0679769879748477,0.0,0.5,0.0,0.6412952876779161
129,0.0036015667907788596,0.00566193796601808,0.0,0.0,0.0,0.6649578064929096
130,0.023178030056085576,0.025507165161921752,0.0,0.0,0.0,0.6375507579214802
131,0.0052965829517909735,0.04647860264623638,0.0,0.0,0.0,0.6625847838674926
132,0.060217381426249106,0.05938363407834367,0.0,0.0,0.0,0.5856956660032513
133,0.07263316481219062,0.08314675148654159,0.0,0.0,3.75,0.5683135692629332
134,0.0,0.10561229577388985,0.0,0.5,0.0,0.67
135,0.02150497521477793,0.03160208253458968,0.0,0.0,0.0,0.6398930346993109
136,0.003944608360826919,0.051074901729910235,0.0,0.0,0.0,0.6644775482948424
137,0.059120180539962375,0.06282812542512485,0.0,0.5,0.0,0.5872317472440527
138,0.07173865605167568,0.010707906178193349,0.0,0.0,3.75,0.5695658815276541
139,0.004347831867480348,0.04599776051852071,0.0,0.0,0.0,0.6639130353855276
140,0.0,0.058761643273382264,0.0,0.0,0.0,0.67
141,0.0208373534166457,0.06818454748417345,0.0,0.5,0.0,0.6408277052166961
