t,x,g,u,r,a,ed_proxy
69,0.02627620377731655,0.024380819742780457,0.0,0.0,0.0,0.6332133147117569
70,0.04101444726609378,0.04566793220498035,0.0,0.0,0.0,0.6125797738274688
71,0.019053346289545817,0.06630682501756015,0.0,0.5,0.0,0.6433253151946359
72,0.03551972451680968,0.018487119312941214,0.0,0.0,0.0,0.6202723856764665
73,0.08386309282470762,0.042831698332242686,0.0,0.0,3.75,0.5525916700454093
74,0.0,0.07323642068257585,0.0,0.5,0.0,0.67
75,0.0,0.0200538649597122,0.0,0.0,0.0,0.67
76,0.01834292109081108,0.036444169266964005,0.0,0.0,0.0,0.6443199104728645
77,0.034398107432562615,0.053846289754525684,0.0,0.0,0.0,0.6218426495944124
78,0.04850314394680624,0.07158394880414459,0.0,0.5,0.0,0.6020955984744712
79,0.060936789318804245,0.029175517111908713,0.0,0.0,0.0,0.5846884949536741
80,0.1059045401567853,0.057086270524626864,0.0,0.0,3.75,0.5217336437805006
81,0.0,0.08968612250405965,0.0,0.5,0.0,0.67
82,0.01953363269481942,0.03354262045332891,0.0,0.0,0.0,0.6426529142272529
83,0.07037250292729663,0.0517242134338107,0.0,0.0,3.75,0.5714784959017848
84,0.0,0.07761431564802085,0.0,0.5,0.0,0.67
85,0.0,0.0236437388313771,0.0,0.0,0.0,0.67
86,0.0,0.03938786584172922,0.0,0.0,0.0,0.67
87,0.01867353250589357,0.05229804999021796,0.0,0.0,0.0,0.643857054491749
88,0.0349535346099012,0.06691788401325173,0.0,0.5,0.0,0.6210650515461383
89,0.014204335581141633,0.022422628366605076,0.0,0.0,0.0,0.6501139301864017
90,0.03059915554485075,0.04145469174614276,0.0,0.0,0.0,0.627161182237209
91,0.010024148997430683,0.06060226482952483,0.0,0.0,0.0,0.6559661914035971
92,0.027657066866375264,0.07185907334365538,0.0,0.5,0.0,0.6312801063870747
93,0.04301386765925924,0.024898366584934464,0.0,0.0,0.0,0.609780585277037
94,0.055417688255565326,0.04970765601404625,0.0,0.0,0.0,0.5924152364422086
95,0.06650921281762637,0.07273049859472003,0.0,0.5,0.0,0.5768871020553231
96,0.07644161454912839,0.03400499881627772,0.0,0.0,3.75,0.5629817396312203
97,0.0,0.06439548777195946,0.0,0.5,0.0,0.67
98,0.0,0.012804299973006753,0.0,0.0,0.0,0.67
99,0.0,0.030499525977865538,0.0,0.0,0.0,0.67
100,0.05352154189422151,0.045009611301849745,0.0,0.0,0.0,0.5950698413480899
101,0.09979819038229212,0.06846853431666863,0.0,0.0,3.75,0.530282533464791
102,0.0,0.09770060726224337,0.0,0.5,0.0,0.67
103,0.019670680384184364,0.040114497955039574,0.0,0.0,0.0,0.6424610474621419
104,0.07060274304542974,0.05714275528611627,0.0,0.0,3.75,0.5711561597363984
105,0.0021955001344621805,0.08210725183242816,0.0,0.5,0.0,0.666926299811753
106,0.021292164121971997,0.027802174531634926,0.0,0.0,0.0,0.6401909702292392
107,0.03678667832938688,0.047396890566286584,0.0,0.0,0.0,0.6184986503388584
108,0.05044703019195622,0.06681137278350256,0.0,0.5,0.0,0.5993741577312613
109,0.027526920439680247,0.025681884203934646,0.0,0.0,0.0,0.6314623113844476
110,0.0771123117980123,0.04700495986219734,0.0,0.0,3.75,0.5620427634827828
111,0.0,0.07520032643537247,0.0,0.5,0.0,0.67
112,0.0,0.02166426767700543,0.0,0.0,0.0,0.67
113,0.018370458977276797,0.03776469949514445,0.0,0.0,0.0,0.6442813574318125
114,0.03444437108182502,0.05493507272511024,0.0,0.0,0.0,0.621777880485445
115,0.013561548873968904,0.0724867437882646,0.0,0.5,0.0,0.6510138315764435
116,0.06590245535039259,0.022368424463154252,0.0,0.0,0.0,0.5777365625094504
117,0.11005861165965757,0.05257703841547129,0.0,0.0,3.75,0.5159179436764795
118,0.0010494733842100895,0.0868858316191725,0.0,0.5,0.0,0.6685307372621059
119,0.020388294831108527,0.031473068178710845,0.0,0.0,0.0,0.641456387236448
120,0.03607212302060929,0.05021178759006233,0.0,0.0,0.0,0.6194990277711471
121,0.049880647365514064,0.06896524439630272,0.0,0.5,0.0,0.6001670936882804
122,0.06207666241351887,0.027325720235919265,0.0,0.0,0.0,0.5830926726210737
123,0.03685319949166045,0.05581564967477387,0.0,0.0,0.0,0.6184055207116754
124,0.05064819917226662,0.07372912382351322,0.0,0.5,0.0,0.5990925211588267
125,0.02781821930553137,0.031397892556490434,0.0,0.0,0.0,0.6310544929722561
126,0.04246057256547297,0.05175500726631693,0.0,0.0,0.0,0.6105551984083378
127,0.05540110303056077,0.07161058963252204,0.0,0.5,0.0,0.592438455757215
128,0.03186948968899839,0.030687321753269197,0.0,0.0,0.0,0.6253827144354023
129,0.010932514334519514,0.0520474136105044,0.0,0.0,0.0,0.6546944799316727
130,0.02829197310042641,0.06504030225686981,0.0,0.5,0.0,0.6303912376594031
131,0.008443286034959183,0.01944411404032535,0.0,0.0,0.0,0.6581793995510572
132,0.060593720340154464,0.037767923296617975,0.0,0.0,0.0,0.5851687915237838
133,0.070756430980905,0.06405794069670011,0.0,0.0,3.75,0.570940996626733
134,0.0,0.08781090046316957,0.0,0.5,0.0,0.67
135,0.0195015663979202,0.03200493837979905,0.0,0.0,0.0,0.6426978070429118
136,0.0003186315485059349,0.05045638781338598,0.0,0.0,0.0,0.6695539158320918
137,0.05413682736332401,0.06144306242145378,0.0,0.0,0.0,0.5942084416913465
138,0.06560834789986551,0.08207686589607008,0.0,0.5,0.0,0.5781483129401883
139,0.11082669360070714,0.04147443318114842,0.0,0.0,3.75,0.51484262895901
140,0.0,0.07794760102629444,0.0,0.5,0.0,0.67
141,0.01933290397754964,0.023917032841561447,0.0,0.0,0.0,0.6429339344314305
142,0.03503527868228339,0.04378787418923111,0.0,0.0,0.0,0.6209506098448033
