year,pressure_mean,pressure_p10,pressure_p90,occupancy_mean,occupancy_p10,occupancy_p90,offload_mean,offload_p10,offload_p90,within4_mean,within4_p10,within4_p90,rr_mean,rr_p10,rr_p90,cth_nominal_mean,cth_effective_mean,effgap_mean,discharge_mean
2026,1.130211816656028,1.0934196689817302,1.1558937543945496,0.8790967596327985,0.8769605277020347,0.8808921297160593,17.950530026280887,16.81603131744549,19.037370642254675,0.5044670607434609,0.4914954815072722,0.523386503829368,1.0466667552215807,1.0332373091836817,1.056078811822713,0.4385719007110834,0.38127824807291977,0.15030520749511442,0.8828691428571429
2027,1.1225304005324452,1.0766351323590397,1.1666522051592085,0.8780362150256426,0.8741570664420875,0.8820354101675227,17.889264466804132,16.180454060916087,19.351016958881395,0.508577625486328,0.4863302203250436,0.5324129620001962,1.0442551452971602,1.027185357354684,1.0603461553411182,0.4400766004507907,0.38256473727896695,0.15040989768938964,0.8718339738857144
2028,1.1110493678800006,1.0619863341350386,1.1683292050700773,0.8766186355191817,0.8714160305038382,0.88185738395934,17.78093730365988,15.652721633543742,19.590423422577658,0.5146427693103295,0.4855347368562165,0.5404091394148997,1.040327687368056,1.0219322698385407,1.0606853187997622,0.4414600353591546,0.38363633973072536,0.1508455584549949,0.8545422610325315
2029,1.0965026331832637,1.0451661873351183,1.1646682135139375,0.8746596898839201,0.8678100403419098,0.8827491777229891,17.595232552369506,15.471603472961444,19.75265280421457,0.5224432454618079,0.48727474567098467,0.5497014463868227,1.0352843264250686,1.0159337756346891,1.0597386913260245,0.44265625577986184,0.38486272031938906,0.15033606621179782,0.8338510785098366
2030,1.0866819404574422,1.031270024514213,1.148682101473092,0.8726645485794406,0.864225940315726,0.882258942464316,17.523494234138226,15.080671138411168,19.81309593052549,0.5276937424266985,0.4950165173079741,0.5574463607087479,1.032300546556694,1.0110046218309356,1.0550883967759885,0.44359921444158457,0.38584402453081057,0.14989879366053166,0.8239822300082845
