year,pressure_mean,pressure_p10,pressure_p90,occupancy_mean,occupancy_p10,occupancy_p90,offload_mean,offload_p10,offload_p90,within4_mean,within4_p10,within4_p90,rr_mean,rr_p10,rr_p90,cth_nominal_mean,cth_effective_mean,effgap_mean,discharge_mean
2026,1.1746232708924755,1.130472754515227,1.205332500359677,0.8810312839015978,0.8787365297160593,0.8829525297160593,17.995695859377946,16.812529574941344,19.03169238824831,0.48295203555903277,0.46867924674124134,0.5041057017313936,1.0630771764651405,1.0467241891961345,1.0745117529836865,0.43854368318197495,0.3810789591506566,0.15082865846649046,0.9814919999999999
2027,1.1683476564337716,1.108785766814005,1.2241475014028655,0.8817221602070932,0.8775198073236005,0.8862363811379699,17.963371553222654,16.235990493517104,19.39475590060176,0.4863472828337855,0.4606435533236432,0.5152734117062243,1.0610890984525085,1.0388091712145435,1.081860598781919,0.4401841092366939,0.38251636588435756,0.15083688412461208,0.9581416848000001
2028,1.1572264256102778,1.0915258218166801,1.2329903028967468,0.8817892494026758,0.8755049965760251,0.8878738990634375,17.940219725620285,15.904079795503828,19.642400616714333,0.4919975025706597,0.45699603023794394,0.524396824377889,1.0573175104903256,1.0325526582521205,1.0849637946775064,0.4415916807140189,0.3837774572742135,0.1507669211633522,0.92779430708112
2029,1.14494519035581,1.0731830437598935,1.2222097027132017,0.8812688310793905,0.872746832403343,0.8898935454579434,17.836653824796173,15.645908823073087,19.91157722343617,0.4983206909704566,0.46145453835325506,0.534287818374908,1.053303867938918,1.025944932292882,1.0822374885714225,0.44278963122197956,0.3850342201839204,0.15016478324726987,0.9013302138873724
2030,1.132784134111542,1.0607971924677637,1.218733380920923,0.8803749596220796,0.8701142462779989,0.8913079601708852,17.761739290720527,15.352793548851409,20.01250268669624,0.5044393086511054,0.4629177927219153,0.5410625209207677,1.049351670713961,1.0215070311558119,1.081071503578203,0.44376086276325766,0.3859662434986054,0.14994928729502535,0.8779868547574349
