scenario,rr_mean_2030,pressure_mean_2030,offload_mean_2030,within4_mean_2030,effgap_mean_2030,occ_mean_2030
adversarial,1.0027165086603618,1.0023313425493767,17.09604144210829,0.5736900086973052,0.14916117215259134,0.8539462920506244
baseline_equilibria,1.0002899086943178,0.9846214677985117,15.68073331410829,0.5836367220743268,0.14916117215259134,0.8508111630506245
cooperative,1.0000029521728093,0.9656820315793985,14.24365075410828,0.5942379943927353,0.14916117215259134,0.8467455830506241
equilibrium_random,1.0002899086943178,0.9846214677985117,15.68073331410829,0.5836367220743268,0.14916117215259134,0.8508111630506245
equilibrium_row_favourable,1.0002899086943178,0.9846214677985117,15.68073331410829,0.5836367220743268,0.14916117215259134,0.8508111630506245
no_stage_equilibria,1.0314574693816576,1.0859270441217788,17.337804886734737,0.5285736546391593,0.1907662789204646,0.8735830379700635
