scenario,rr_mean_2030,pressure_mean_2030,offload_mean_2030,within4_mean_2030,effgap_mean_2030,occ_mean_2030
aged_care_places_increase,1.0000312282955626,0.9708140278170699,15.414850754108286,0.5913687252698466,0.14916117215259134,0.8404755830506244
audit_blitz,1.0001430316456352,0.9793311951028774,15.57766296498829,0.586601972421976,0.14916117215259134,0.8442106451706245
nep_indexation_uplift,1.0002133588133217,0.9816925352928141,15.601050495296324,0.5852784242613979,0.11367755416196591,0.8452866135843564
pooled_funding_pilot,1.0000995462481723,0.9790031762226516,14.605662964988282,0.5867868205121237,0.14916117215259134,0.8477106451706242
ucc_integrated_governance,1.0000360432681965,0.9741705040955534,14.91766296498829,0.5894924621677157,0.14916117215259134,0.8442106451706245
