scenario,rr_mean_2030,pressure_mean_2030,offload_mean_2030,within4_mean_2030,effgap_mean_2030,occ_mean_2030
adversarial,1.0053539174681958,1.0126008039220735,17.161607575532283,0.5679234373907509,0.14916117215259134,0.8536457482766241
baseline_equilibria,1.000500414795349,0.9872258152555802,15.661662964988285,0.5821743666904058,0.14916117215259134,0.8477106451706242
cooperative,1.0000026712320764,0.9637506824780786,14.162969090108291,0.5953130191176131,0.14916117215259134,0.8418276560506244
equilibrium_random,1.000500414795349,0.9872258152555802,15.661662964988285,0.5821743666904058,0.14916117215259134,0.8477106451706242
equilibrium_row_favourable,1.000500414795349,0.9872258152555802,15.661662964988285,0.5821743666904058,0.14916117215259134,0.8477106451706242
no_stage_equilibria,1.0292576588870999,1.077360218892533,17.222835814005474,0.534201484183228,0.190679366304214,0.8675723084823482
