t,x,g,c,u,r,a,ed_proxy
70,0.0483595049023037,0.05165632822909691,0.9469845234456733,0.0,0.0,0.0,0.5943443716536259
71,0.027570644452334023,0.07396447032441235,0.936107490377041,0.0,0.5,0.0,0.6218172213232885
72,0.045116079165171095,0.02726782033457829,0.9255215013547083,0.0,0.0,0.0,0.5956657143719667
73,0.09431791666840414,0.05318747167399526,0.914689876246396,0.0,0.5,3.75,0.5251583981011936
74,0.0,0.02625002677309311,1.0,0.0,0.0,0.0,0.67
75,0.0,0.04152502195393635,0.9898,0.0,0.0,0.0,0.66847
76,0.02078897541712479,0.05405051800222781,0.9796,0.0,0.0,0.0,0.6378354344160254
77,0.03890547870076965,0.06931077886193675,0.9691089543441602,0.0,0.5,0.0,0.6108986729705466
78,0.054775616481038694,0.026172153554972846,0.9583642776423494,0.0,0.0,0.0,0.5870687785728983
79,0.06760430109123776,0.054607313870527016,0.9473974190116149,0.0,0.0,0.0,0.5674635913240095
80,0.11417723790200449,0.08100302963572921,0.9362509587963376,0.0,0.0,3.75,0.5005895107566444
81,0.007231482158802732,0.11382502139777903,1.0,0.0,0.5,0.0,0.6598759249776762
82,0.028381750063128153,0.05507207326429146,0.9896987592497768,0.0,0.0,0.0,0.6287203637990871
83,0.08045467444631174,0.07197072009186976,0.979101414748893,0.0,0.5,0.0,0.5542286679874975
84,0.055558463705573616,0.03832511234244802,0.9677750493066446,0.0,0.0,0.0,0.5873844082081937
85,0.03350845592129981,0.06476062341014505,0.9567972308147665,0.0,0.5,0.0,0.6166077463323953
86,0.015047723937110583,0.02114574061743089,0.9461281124318683,0.0,0.0,0.0,0.6408524033528255
87,0.033342811657646285,0.04095096105119987,0.9357174442967487,0.0,0.0,0.0,0.6136776803238075
88,0.0494528862855486,0.061582062859819,0.9250506449335417,0.0,0.0,0.0,0.5895235559402633
89,0.02869954139990835,0.08236598425358324,0.914158304525544,0.0,0.5,0.0,0.61694438771896
90,0.04624655930473927,0.03442799702391626,0.9035565109459454,0.0,0.0,0.0,0.5907882936152569
91,0.02542617294553018,0.05933013179274875,0.892709059115679,0.0,0.0,0.0,0.6183097167436097
92,0.04299378123721818,0.07475298957698122,0.8821530926944415,0.0,0.5,0.0,0.5921316701720608
93,0.058394958665970276,0.03161595895005696,0.8713511797571205,0.0,0.0,0.0,0.5689497348312097
94,0.07082036767278552,0.05993987641887957,0.8603336503357969,0.0,0.0,0.0,0.5499015328084699
95,0.08204437385055426,0.08614758690494978,0.8491421651883779,0.0,0.5,0.0,0.5325092013874808
96,0.09219496566267071,0.050331670986191845,0.8377935439544701,0.0,0.5,3.75,0.5165960796654315
97,0.0,0.02339876196771828,0.9275528144351927,0.0,0.0,0.0,0.659132922165279
98,0.0,0.03918698481352899,0.9173528144351927,0.0,0.0,0.0,0.6576029221652789
99,0.0,0.052133327547093766,0.9071528144351927,0.0,0.0,0.0,0.6560729221652789
100,0.055990533223394784,0.06274932858861688,0.8969528144351927,0.0,0.5,0.0,0.5761561756525263
101,0.10434409581530324,0.02489217741628059,0.8859689469700651,0.0,0.5,3.75,0.5068136079040853
102,0.0,0.0054541684770228645,0.9755581296286508,0.0,0.0,0.0,0.6663337194442976
103,0.020103629201063435,0.024472418151158748,0.9653581296286509,0.0,0.0,0.0,0.6366586385628088
104,0.07275409705778657,0.0448922538922054,0.954876678819836,0.0,0.0,0.0,0.5613757659420742
105,0.11842147629364835,0.0742726314854772,0.9436581214610269,0.0,0.0,3.75,0.4957586514080463
106,0.010753649610761654,0.10932471212856691,1.0,0.0,0.5,0.0,0.6549448905449338
107,0.031325308195697794,0.052227139852007665,0.9896494489054494,0.0,0.0,0.0,0.6245919858618406
108,0.04793208070548825,0.07034432864561375,0.9790108945907096,0.0,0.5,0.0,0.5997467212009229
109,0.027558131650986556,0.02918604885872046,0.9681398454608328,0.0,0.0,0.0,0.6266395925077438
110,0.07925452814816412,0.05054651166038755,0.9575540316177189,0.0,0.0,0.0,0.5526767653352281
111,0.08911927792896851,0.08046922631707719,0.9462444682236446,0.0,0.5,0.0,0.5371696811329908
112,0.06317149431893737,0.04737339228295574,0.9347967983326391,0.0,0.0,0.0,0.5717794277033835
113,0.0752275795676623,0.07400734030856868,0.9237123974121739,0.0,0.5,0.0,0.5532382482170989
114,0.08610185789405238,0.038740638149265275,0.9124592112982266,0.0,0.0,0.0,0.5363262806430606
115,0.05978366991372108,0.0724317691769701,0.9010537852877099,0.0,0.5,0.0,0.571460929913947
116,0.10779015974016257,0.03374213150440854,0.8900168139089177,0.0,0.5,3.75,0.5025962984501101
117,0.03584063787512359,0.013538186171254015,0.9795577516725554,0.0,0.0,0.0,0.6167567697257104
118,0.05108017410986011,0.039703065750457955,0.9688559827423037,0.0,0.0,0.0,0.5938161536575415
119,0.06468330798373839,0.06481575570174195,0.9579408603047657,0.0,0.5,0.0,0.5731344978684811
120,0.07685914422434811,0.02867291359152561,0.9468352939929934,0.0,0.0,0.0,0.5544224921848617
121,0.08664364939117837,0.06195798375889455,0.9355592659738525,0.0,0.0,0.0,0.5390327807484282
122,0.0956907401678324,0.09160002253617634,0.924146254882376,0.0,0.0,3.75,0.5246549019973912
123,0.0,0.11807779611994439,1.0,0.0,0.5,0.0,0.67
124,0.022243478126278943,0.056823792818354396,0.9898,0.0,0.0,0.0,0.6373291306232095
125,0.005209043252148618,0.07193394486135754,0.9792885913062321,0.0,0.5,0.0,0.6596006281429269
126,0.025846522149213604,0.020236005166828854,0.9690156647007021,0.0,0.0,0.0,0.6291672186962063
127,0.042612493146493444,0.04279668955261093,0.9584538133906131,0.0,0.0,0.0,0.6041105816035012
128,0.02245988120748397,0.06532028378829938,0.9476572384865621,0.0,0.5,0.0,0.6307047520825069
129,0.0055565832304139,0.018953004196201644,0.9371428001496573,0.0,0.0,0.0,0.6527922034998691
130,0.025138768657883784,0.03687504341618468,0.9268650079844315,0.0,0.0,0.0,0.6238354750766274
131,0.007319966870687561,0.05627084007916354,0.9163130652232211,0.0,0.0,0.0,0.6471990061645206
132,0.062364317470295416,0.0678988809138791,0.9060105856870314,0.0,0.5,0.0,0.5685915433946411
133,0.07492339176181777,0.030644518542251763,0.8949374852424473,0.0,0.0,0.0,0.5493478743198223
134,0.08501636276746606,0.0631101192274827,0.8836885577577819,0.0,0.5,0.0,0.5335303757892148
135,0.09431316424534299,0.032154224830727676,0.8722983286790373,0.0,0.5,3.75,0.5188063193583755
136,0.0,0.009001623780079012,0.9620279443796025,0.0,0.0,0.0,0.6643041916569404
137,0.05517103085182151,0.02738133149966479,0.9518279443796025,0.0,0.0,0.0,0.5855347484643902
138,0.06796733183106013,0.05569373923416229,0.940855549947677,0.0,0.0,0.0,0.5659740679286673
139,0.1145100864201608,0.08198102581146752,0.9297040073020421,0.0,0.0,3.75,0.49914148010708115
140,0.0,0.11470686190624195,1.0,0.0,0.5,0.0,0.67
141,0.022179430376218598,0.0540596267631184,0.9898,0.0,0.0,0.0,0.637418797473294
142,0.04010144303204725,0.06965195723604956,0.9792894879747329,0.0,0.5,0.0,0.6107514029513439
143,0.09081062819504558,0.026738951261251972,0.9685280677722843,0.0,0.5,3.75,0.5381443306927789
144,0.0,0.003720490801037559,1.0,0.0,0.0,0.0,0.67
145,0.020070689325219715,0.0230508024568508,0.9898,0.0,0.0,0.0,0.6403710349446924
146,0.03769875806636912,0.043718623452670385,0.9793190103494469,0.0,0.0,0.0,0.6141195902595004
147,0.05325158578267818,0.0648969731671183,0.9685912277365177,0.0,0.5,0.0,0.5907364640647282
148,0.06702940626327848,0.02599589858487977,0.9576457055355603,0.0,0.0,0.0,0.5698056870617442
149,0.0781392114595322,0.05740369434278825,0.9465072938478744,0.0,0.0,0.0,0.5525811980338361
150,0.05329039204771066,0.08582444011137409,0.9352133448874409,0.0,0.5,0.0,0.5856754528663212
151,0.10246040152314728,0.043165734982777315,0.924267279398773,0.0,0.5,3.75,0.5151955297774098
152,0.03143609427457944,0.019986399051432745,1.0,0.0,0.0,0.0,0.6259894680155889
153,0.012414782658115533,0.04393350984807391,0.9893598946801558,0.0,0.0,0.0,0.6510232884806617
154,0.03151144977309276,0.05900502591336834,0.9789860877229423,0.0,0.0,0.0,0.6227318834761115
155,0.013220942297213767,0.0759468691945043,0.968344927426119,0.0,0.5,0.0,0.6467424198978186
156,0.032813000890299426,0.02544945889082482,0.957959834233958,0.0,0.0,0.0,0.6177557738886745
157,0.04870272048458318,0.04874367650414821,0.9473004522214938,0.0,0.0,0.0,0.5939112591548077
158,0.06281046947032035,0.07165846764970149,0.9364186141347097,0.0,0.5,0.0,0.572528134861758
159,0.07537851462981983,0.0338344561456321,0.9253392675621253,0.0,0.0,0.0,0.553270969652571
160,0.12046837724841206,0.06583509755057508,0.9140839683573078,0.0,0.0,3.75,0.48845686710581937
161,0.0,0.10289719053109046,1.0,0.0,0.5,0.0,0.67
162,0.056955046620090724,0.044375696235494186,0.9898,0.0,0.0,0.0,0.588732934731873
163,0.03482447832175241,0.07005728210192701,0.9788026293473188,0.0,0.5,0.0,0.6180661247516445
164,0.01628013971664368,0.02580484612080072,0.9681150866508142,0.0,0.0,0.0,0.642425067394321
165,0.03449121223260878,0.045067207351051075,0.9576871646947812,0.0,0.0,0.0,0.6153653775785649
166,0.05051871945971352,0.06523300096368799,0.9470042877235247,0.0,0.5,0.0,0.5913244359149299
167,0.0996855257536637,0.025615553460555395,0.9360970256510888,0.0,0.5,3.75,0.5208548177925342
168,0.02871624766390135,0.004929280018534706,1.0,0.0,0.0,0.0,0.6297972532705381
169,0.044789629311307325,0.030933909054534782,0.9893979725327053,0.0,0.0,0.0,0.6057042148440756
170,0.09410682547976046,0.05611531645943228,0.9785709177223471,0.0,0.5,3.75,0.5350360819866874
171,0.0,0.028600197611876984,1.0,0.0,0.0,0.0,0.67
172,0.020543403754625662,0.04345216204173913,0.9898,0.0,0.0,0.0,0.639709234743524
173,0.038492918307771115,0.06056118977533624,0.9793123923474353,0.0,0.0,0.0,0.6130067732212358
174,0.08925457235041455,0.07889847600964078,0.9685734914911265,0.0,0.5,0.0,0.5403296224330886
175,0.06325800326553968,0.04611784769200493,0.9571239274782207,0.0,0.0,0.0,0.5750073845499776
176,0.040278121914512216,0.07299855589117356,0.9460383154325032,0.0,0.5,0.0,0.6055163766345584
177,0.05602615740841281,0.029525565090245256,0.9352744217257,0.0,0.0,0.0,0.5818545428870772
178,0.10374348110794968,0.057657241152020186,0.9242900555219822,0.0,0.5,3.75,0.5134026347771677
179,0.03281488133472511,0.03217737321056448,1.0,0.0,0.0,0.0,0.6240591661313849
180,0.048832168038864324,0.05426101755299689,0.9893405916613138,0.0,0.0,0.0,0.6000360534947871
