step,label,pressure_2030,within4_2030,offload_2030,rr_2030,effshare_nominal_2030,effshare_effective_2030,effgap_2030
baseline,baseline,1.1394059051510637,0.5010962784105344,17.825981752869872,1.0522752084638376,0.4437630485820438,0.38632758748206336,0.14887935812032008
pooled_funding,pooled,1.1374632055010427,0.5020809494832993,17.82027093242168,1.0515650673077201,0.4437630485820438,0.38632758748206336,0.14887935812032008
ucc_integration,pooled+ucc,1.1144960971817668,0.5134974833342772,14.903863211391677,1.041103321343441,0.44374144947438776,0.3861193494692795,0.14944833248604025
nep_realism,pooled+ucc+nep,1.1058065387650773,0.5179268847491285,14.841234099363477,1.0379657633351551,0.43584277945993816,0.39411310383463827,0.10599496745417637
aged_ndis_capacity,pooled+ucc+nep+aged,1.0576466262060216,0.5432159842988201,14.659398163595343,1.020774032888711,0.43541933269208893,0.39359104003352097,0.10638797061643317
middle_tier,pooled+ucc+nep+aged+middle,1.055240262193626,0.5445222646824254,14.643179879439963,1.0199215563079007,0.43286263816245973,0.3961029534162464,0.09289051687975536
cumulative_cap,pooled+ucc+nep+aged+middle+cumulative,1.055240262193626,0.5445222646824254,14.643179879439963,1.0199215563079007,0.43286263816245973,0.3961029534162464,0.09289051687975536
