year,pressure_mean,pressure_p10,pressure_p90,occupancy_mean,occupancy_p10,occupancy_p90,offload_mean,offload_p10,offload_p90,within4_mean,within4_p10,within4_p90,rr_mean,rr_p10,rr_p90,cth_nominal_mean,cth_effective_mean,effgap_mean,discharge_mean
2026,1.1737038101561108,1.1304904019862347,1.2034005466733526,0.8810226053470842,0.8787365297160593,0.8829525297160593,17.96593679199517,16.830250837445487,19.053201042254674,0.48337206271213445,0.46952524826094805,0.5040967517106368,1.0627337420668943,1.0467306529870792,1.073785432286576,0.4385719007110834,0.38127824807291977,0.15030520749511442,0.9801257142857143
2027,1.1689800350370674,1.108785766814005,1.2241475014028655,0.8817107101020399,0.8774313028436004,0.8862184342475227,17.931067193129596,16.223542050420086,19.398596432033393,0.4860365222601597,0.4606435533236432,0.5152734117062243,1.061442616624698,1.0388091712145435,1.081860598781919,0.4401485551500173,0.38273428316335073,0.1500904857701214,0.960815232
2028,1.1585593921062471,1.0943591161896906,1.2303046229312373,0.8818465578040596,0.8756108343782011,0.8878738990634375,17.84956340826437,15.750610877981154,19.676532176300515,0.491342321434102,0.45809532854070084,0.5228863545266764,1.0579383889912093,1.033577144039514,1.0839444561559126,0.4415590788863252,0.38382951228241846,0.15052649906393187,0.9331907713769143
2029,1.1453117924482956,1.0731830437598935,1.2222097027132017,0.8813135729987026,0.8725840438422929,0.8903705340673346,17.711089721892254,15.617773548583655,19.902199497647107,0.49820678238835225,0.46145453835325506,0.534287818374908,1.0533793591510627,1.025944932292882,1.0825337053532407,0.44278510759934436,0.38526576472256147,0.1494659116557733,0.904671212738685
2030,1.132294445263837,1.0602685922590802,1.2152177669329518,0.8803628280219437,0.8689780121945448,0.8911283627630466,17.694937639200997,15.31091414030961,19.96534913312865,0.5046294822354248,0.4644119998493352,0.5413531814905519,1.0493223586759135,1.02131806868365,1.081071503578203,0.44375319379437855,0.38634063731492185,0.14881816519482954,0.8785289949022981
